Generation,GD_exp,SP_exp,GD_base,SP_base
1,0.628355956950685,0.20033816926272,0.869367974257067,0
2,0.492854358926089,0.238091033370803,0.590563172510311,0.153742467610818
3,0.405471066299724,0.140439491305939,0.584209640457309,0
4,0.401415022243216,0.151444235667931,0.434741750139876,0.13173832702122
5,0.428057694057145,0.148220072363773,0.314579585831423,0.151462059063375
6,0.529440982451185,0.0324999275021076,0.307087365853416,0.198599995892997
7,0.529440982451185,0.0324999275021076,0.251820130634218,0.0436600971743588
8,0.427193479776538,0.235640767253658,0.240654836488218,0.0574742297092137
9,0.320381491250536,0.0952683033821037,0.337540932867907,0
10,0.320381491250536,0.0952683033821037,0.230018496506454,0.162024743783209
11,0.291832310338521,0.0725949435427022,0.262019637768196,0.166428330265297
12,0.271886537475589,0.0662802846648372,0.248635766928344,0.0539701661657688
13,0.380854348103267,0,0.244377912938275,0.0155820720707997
14,0.380854348103267,0,0.244377912938275,0.0155820720707997
15,0.355698990360483,0,0.244377912938275,0.0155820720707997
16,0.355698990360483,0,0.244377912938275,0.0155820720707997
17,0.299146484282775,0,0.243076192704961,0.0178379233606714
18,0.299146484282775,0,0.243063871798415,0.017925814974389
19,0.299146484282775,0,0.243063871798415,0.017925814974389
20,0.299146484282775,0,0.243063871798415,0.017925814974389
21,0.299146484282775,0,0.243063871798415,0.017925814974389
22,0.299146484282775,0,0.243063871798415,0.017925814974389
23,0.299146484282775,0,0.209964772180682,0.106479266738781
24,0.270626379341362,0.158117942550992,0.209964772180682,0.106479266738781
25,0.21779944712227,0.108783034301883,0.243044541400448,0.0177500317469538
26,0.180575535889203,0.101744452521013,0.243019593774183,0.0178379233606714
27,0.180575535889203,0.101744452521013,0.243019593774183,0.0178379233606714
28,0.180575535889203,0.101744452521013,0.243019593774183,0.0178379233606714
29,0.165678319660616,0.10692620681752,0.243019593774183,0.0178379233606714
30,0.168345934557074,0.0637787404778978,0.243019593774183,0.0178379233606714
31,0.168345934557074,0.0637787404778978,0.238863771062797,0.0464239134998916
32,0.154902086791893,0.0224159345059643,0.238863771062797,0.0464239134998916
33,0.134272567768794,0.146640064599296,0.21769290967187,0.0977731176676128
34,0.17515992545119,0.179999260035008,0.228689442865423,0
35,0.160307133738964,0,0.174755074045368,0
36,0.129241839858144,0.014380312062211,0.174755074045368,0
37,0.129241839858144,0.014380312062211,0.174755074045368,0
38,0.129241839858144,0.014380312062211,0.174755074045368,0
39,0.177064144129514,NaN,0.174755074045368,0
40,0.177064144129514,NaN,0.233417866054289,NaN
41,0.11021857693084,0.113611050018267,0.233417866054289,NaN
42,0.0966738514263411,0.0418398434765886,0.233417866054289,NaN
43,0.0801579554702451,0.0537553593994106,0.233417866054289,NaN
44,0.0775599016853392,0.061087311021963,0.139392375181353,0
45,0.0710519164459568,0.0494140246532966,0.139392375181353,0
46,0.0704846002793129,0.0883579205362173,0.139392375181353,0
47,0.0704364553755975,0.0886384259032816,0.139392375181353,0
48,0.0670495242514362,0.062390785182786,0.139392375181353,0
49,0.0750305076011393,0.0454863641508179,0.139392375181353,0
50,0.0713267236619095,0.0407496846802764,0.139392375181353,0
51,0.0631002208916523,0.041049919976045,0.139392375181353,0
52,0.0631002208916523,0.041049919976045,0.139245272681438,0
53,0.0631002208916523,0.041049919976045,0.139245272681438,0
54,0.0631002208916523,0.041049919976045,0.139142755483487,0
55,0.0624271317905771,0.0760192777319719,0.139142755483487,0
56,0.0642342415332788,0.0606542557129394,0.100659612146995,0.0494998068667535
57,0.0513653502402457,0.0253417518796444,0.100609392071181,0.0498220761170505
58,0.0488142891651427,0.0356864717162757,0.100609392071181,0.0498220761170505
59,0.0488142891651427,0.0356864717162757,0.100609392071181,0.0498220761170505
60,0.0456925292400924,0.0566974641778942,0.100609392071181,0.0498220761170505
61,0.0329666275516561,0.0471896115612128,0.100609392071181,0.0498220761170505
62,0.0329666275516561,0.0471896115612128,0.100609392071181,0.0498220761170505
63,0.0308759239804681,0.0460997819473402,0.100609392071181,0.0498220761170505
64,0.0308759239804681,0.0460997819473402,0.100609392071181,0.0498220761170505
65,0.0308759239804681,0.0460997819473402,0.100609392071181,0.0498220761170505
66,0.0319621907435367,0.0341070040738891,0.100609392071181,0.0498220761170505
67,0.0277210931645279,0.130123150336735,0.100609392071181,0.0498220761170505
68,0.0277210931645279,0.130123150336735,0.100609392071181,0.0498220761170505
69,0.0269886554055932,NaN,0.100609392071181,0.0498220761170505
70,0.0282621670105386,0,0.100609392071181,0.0498220761170505
71,0.0282621670105386,0,0.100609392071181,0.0498220761170505
72,0.0282621670105386,0,0.100609392071181,0.0498220761170505
73,0.0282621670105386,0,0.100609392071181,0.0498220761170505
74,0.0201608450232085,0.0271392809975109,0.10060939207118,0.0498220761170512
75,0.0196765082272486,0.0258795012008941,0.0969558847842535,0.0626670485865736
76,0.0196765082272486,0.0258795012008941,0.0826692819670571,0
77,0.0196765082272486,0.0258795012008941,0.0826692819670571,0
78,0.0196765082272486,0.0258795012008941,0.0826692819670571,0
79,0.0196765082272486,0.0258795012008941,0.0826692819670571,0
80,0.0196765082272486,0.0258795012008941,0.0826692819670568,0
81,0.0159552348069181,0.0394700322628279,0.0826692819670568,0
