Generation,GD_exp,SP_exp,GD_base,SP_base
1,0.625129958168207,0.0463923925845287,0.486675721362976,0.107256684079519
2,0.738717457606691,0,0.466857341168407,0.0481133511566139
3,0.517295188070497,0.0849069186349413,0.466857341168407,0.0481133511566139
4,0.526812400518345,NaN,0.445457086045967,0.0366899533779437
5,0.526812400518345,NaN,0.406275546002179,0.0290711889831427
6,0.526812400518345,NaN,0.383241011769832,0.0795535251747059
7,0.526812400518345,NaN,0.669486390099839,0
8,0.436881891832515,0,0.669486390099839,0
9,0.436881891832515,0,0.529129940381898,0.286406801588591
10,0.355069355280721,0.0835410220399467,0.529129940381898,0.286406801588591
11,0.289145700303149,0.0976869625673504,0.449541601983004,0.129198545561666
12,0.289145700303149,0.0976869625673504,0.449541601983004,0.129198545561666
13,0.289145700303149,0.0976869625673504,0.427879608837776,0.125944323841259
14,0.257542283547934,0.0837814923703984,0.427879608837776,0.125944323841259
15,0.257542283547934,0.0837814923703984,0.389565492944297,0.104543783403039
16,0.23690690225913,0.0791251707537715,0.389565492944297,0.104543783403039
17,0.23690690225913,0.0791251707537715,0.389565492944297,0.104543783403039
18,0.23690690225913,0.0791251707537715,0.389565492944297,0.104543783403039
19,0.286049832321471,0.07809302021328,0.389565492944297,0.104543783403039
20,0.286049832321471,0.07809302021328,0.389565492944297,0.104543783403039
21,0.286049832321471,0.07809302021328,0.381166909871985,0.107556408955919
22,0.286049832321471,0.07809302021328,0.381166909871985,0.107556408955919
23,0.286049832321471,0.07809302021328,0.381166909871985,0.107556408955919
24,0.273974711286694,0.0288407697334313,0.338708455028738,0.0860417964470507
25,0.273974711286694,0.0288407697334313,0.338708455028738,0.0860417964470507
26,0.273974711286694,0.0288407697334313,0.323532355482559,0.0792737108501328
27,0.273974711286694,0.0288407697334313,0.323532355482559,0.0792737108501328
28,0.260872985804159,0.0563409743630497,0.323532355482559,0.0792737108501328
29,0.260872985804159,0.0563409743630497,0.298474086837758,0.0890113539127003
30,0.260872985804159,0.0563409743630497,0.28321949074494,0.0892351277830355
31,0.260872985804159,0.0563409743630497,0.28321949074494,0.0892351277830355
32,0.260872985804159,0.0563409743630497,0.254309010168991,0.0822203154241674
33,0.227525085123931,0.0148166000428092,0.254309010168991,0.0822203154241674
34,0.227525085123931,0.0148166000428092,0.254309010168991,0.0822203154241674
35,0.227525085123931,0.0148166000428092,0.254309010168991,0.0822203154241674
36,0.227525085123931,0.0148166000428092,0.390075251016649,0.121305370871829
37,0.227525085123931,0.0148166000428092,0.390075251016649,0.121305370871829
38,0.258018674325093,0.028682961322978,0.390075251016649,0.121305370871829
39,0.258018674325093,0.028682961322978,0.390075251016649,0.121305370871829
40,0.218551047381094,0.0362496465183367,0.390075251016649,0.121305370871829
41,0.218551047381094,0.0362496465183367,0.390075251016649,0.121305370871829
42,0.218551047381094,0.0362496465183367,0.390075251016649,0.121305370871829
43,0.218551047381094,0.0362496465183367,0.390075251016649,0.121305370871829
44,0.215138092534708,0.0323445414888067,0.390075251016649,0.121305370871829
45,0.215138092534708,0.0323445414888067,0.34770391896875,0.127463981804086
46,0.215138092534708,0.0323445414888067,0.34770391896875,0.127463981804086
47,0.215138092534708,0.0323445414888067,0.34770391896875,0.127463981804086
48,0.226370617379635,0.0543342345144612,0.34770391896875,0.127463981804086
49,0.226370617379635,0.0543342345144612,0.302130994865878,0.041793744592996
50,0.226370617379635,0.0543342345144612,0.302130994865878,0.041793744592996
51,0.190380527607276,0.0443974994239253,0.302130994865878,0.041793744592996
52,0.190380527607276,0.0443974994239253,0.280592767664897,0.0440408173026095
53,0.179198505111286,0.0487401331768166,0.274882066650512,0.0475531017982043
54,0.178552687556337,0.0507846965081922,0.259994120712049,0.0404924914178667
55,0.175988806161213,0.0512161390954209,0.259994120712049,0.0404924914178667
56,0.175988806161213,0.0512161390954209,0.259994120712049,0.0404924914178667
57,0.163704862197416,0.0524266155368186,0.259994120712049,0.0404924914178667
58,0.163704862197416,0.0524266155368186,0.259994120712049,0.0404924914178667
