Generation,GD_exp,SP_exp,GD_base,SP_base
1,0.386577203110343,0.0863202584882288,0.340167686323593,0.0652112423259896
2,0.360966416361099,0.0856187679260628,0.524994779580005,0.335820517618006
3,0.321499521771426,0.0769347912692985,0.461098263079263,0.176649247258123
4,0.299350091558568,0.0616610943796703,0.461098263079263,0.176649247258123
5,0.278446403908564,0.0515122391584446,0.460644204554256,0.105913934628718
6,0.709230773774704,NaN,0.460644204554256,0.105913934628718
7,0.622054603405874,NaN,0.460644204554256,0.105913934628718
8,0.622054603405874,NaN,0.460644204554256,0.105913934628718
9,0.622054603405874,NaN,0.460644204554256,0.105913934628718
10,0.622054603405874,NaN,0.412475716474181,0.147731121107498
11,0.376523465466351,0,0.412475716474181,0.147731121107498
12,0.376523465466351,0,0.396367533665756,0.141847752223732
13,0.376523465466351,0,0.396367533665756,0.141847752223732
14,0.376523465466351,0,0.396367533665756,0.141847752223732
15,0.31487291831289,0.052773726652526,0.396367533665756,0.141847752223732
16,0.31487291831289,0.052773726652526,0.396367533665756,0.141847752223732
17,0.31487291831289,0.052773726652526,0.396367533665756,0.141847752223732
18,0.31487291831289,0.052773726652526,0.386308155072727,0.103661069582985
19,0.31487291831289,0.052773726652526,0.386308155072727,0.103661069582985
20,0.31487291831289,0.052773726652526,0.386308155072727,0.103661069582985
21,0.31487291831289,0.052773726652526,0.330300875205197,0.0908979563182954
22,0.31487291831289,0.052773726652526,0.299242601287139,0.11590699738882
23,0.274744008227247,0.111066532944212,0.299242601287139,0.11590699738882
24,0.274744008227247,0.111066532944212,0.310556863761982,0.100451684354236
25,0.257594982407491,0.0847500345005269,0.310556863761982,0.100451684354236
26,0.257594982407491,0.0847500345005269,0.306870854844939,0.0958267596758904
27,0.257594982407491,0.0847500345005269,0.306870854844939,0.0958267596758904
28,0.257594982407491,0.0847500345005269,0.306870854844939,0.0958267596758904
29,0.257594982407491,0.0847500345005269,0.304192840895844,0.100580442422939
30,0.257594982407491,0.0847500345005269,0.304192840895844,0.100580442422939
31,0.257594982407491,0.0847500345005269,0.408595320724899,0
32,0.257594982407491,0.0847500345005269,0.408595320724899,0
33,0.252534514681363,0.0600244361864618,0.408595320724899,0
34,0.252534514681363,0.0600244361864618,0.408595320724899,0
35,0.232842609245922,0.147700389400906,0.408595320724899,0
36,0.219443761634587,0.049469188054754,0.408595320724899,0
37,0.219443761634587,0.049469188054754,0.408595320724899,0
38,0.215453741233891,0.0223096983757438,0.408595320724899,0
39,0.215453741233891,0.0223096983757438,0.408595320724899,0
