Generation,GD_exp,SP_exp,GD_base,SP_base
1,0.627249395248908,0.0906571158484812,0.485760407085729,0.09902834696471
2,0.506813680422611,0.0514595597249452,0.485760407085729,0.09902834696471
3,0.630050641800984,0.0862254299337734,0.449099950752891,0.0946354362967395
4,0.515996316110938,0.0851473360430078,0.421115529637598,0.0898118017488474
5,0.784508840159592,0,0.421115529637598,0.0898118017488474
6,0.65222509015439,0.00424542283149838,0.379458400645065,0.0809371728446915
7,0.530941332083772,0.161107926743303,0.368565622847282,0.047876080315827
8,0.511038451681944,0.161364719091721,0.366943667464569,0.0469476234555033
9,0.447497669192965,0.0374505360864755,0.366943667464569,0.0469476234555033
10,0.399528333793316,0.073821550925216,0.366943667464569,0.0469476234555033
11,0.506642631595131,0.0389113108482006,0.495502372918676,0.010374107139197
12,0.408526522940047,0.0113845521450582,0.411759444882063,0.0343774425069805
13,0.401185381444857,0.0233386976963572,0.392063628024018,0.0485623199450792
14,0.401185381444857,0.0233386976963572,0.3440657964723,0.0665318383437519
15,0.391999234145131,0.0488083096272006,0.389424384265437,0.0631547689593608
16,0.576306788485091,NaN,0.398184121474717,0.0540499974999588
17,0.576306788485091,NaN,0.398184121474717,0.0540499974999588
18,0.576306788485091,NaN,0.357696097093491,0.0387880239888991
19,0.521836306092097,NaN,0.357696097093491,0.0387880239888991
20,0.470131895298171,NaN,0.357696097093491,0.0387880239888991
21,0.470131895298171,NaN,0.320252358403727,0.03849389155266
22,0.453218833681387,NaN,0.320252358403727,0.03849389155266
23,0.453218833681387,NaN,0.304295491319413,0.0356387280308989
24,0.453218833681387,NaN,0.303319225999215,0.0354410853001998
25,0.453218833681387,NaN,0.303319225999215,0.0354410853001998
26,0.453218833681387,NaN,0.332174555920457,0.039993971420392
27,0.364260054626582,NaN,0.332174555920457,0.039993971420392
28,0.284124106636587,0,0.332174555920457,0.039993971420392
29,0.284124106636587,0,0.314247455911224,0.0643756191354925
30,0.284124106636587,0,0.32935715330278,0.0700731826849905
31,0.284124106636587,0,0.313062852948201,0.062251692602679
32,0.284124106636587,0,0.297736443508854,0.0583571790156791
33,0.284124106636587,0,0.285556219595714,0.0641782886176164
34,0.284124106636587,0,0.353554399079865,0.0443887290450018
35,0.284124106636587,0,0.353554399079865,0.0443887290450018
36,0.284124106636587,0,0.58082213133301,0
37,0.226623012243902,0.0700378904365749,0.58082213133301,0
38,0.226623012243902,0.0700378904365749,0.483790438244947,0.0418377085873391
39,0.226623012243902,0.0700378904365749,0.622797031226661,NaN
40,0.226623012243902,0.0700378904365749,0.622797031226661,NaN
41,0.226623012243902,0.0700378904365749,0.622797031226661,NaN
42,0.226623012243902,0.0700378904365749,0.622797031226661,NaN
43,0.226623012243902,0.0700378904365749,0.622797031226661,NaN
44,0.226623012243902,0.0700378904365749,0.622797031226661,NaN
45,0.226623012243902,0.0700378904365749,0.593213406997094,NaN
