Generation,GD_exp,SP_exp,GD_base,SP_base
1,0.927761126153805,NaN,0.803171104051597,0.0986214433579361
2,0.654803383765725,0,0.76445431767915,0.180113082476568
3,0.553378193264357,0.0920453062696645,0.780424276484607,0
4,0.507901336484779,0.176941882071855,0.780424276484607,0
5,0.507901336484779,0.176941882071855,0.634790531712648,0
6,0.371177178848153,0.00594767644235105,0.634790531712648,0
7,0.371177178848153,0.00594767644235105,0.50260057365022,0.17510952422264
8,0.318398264711887,0.0654579842401962,0.497800077728145,NaN
9,0.318398264711887,0.0654579842401962,0.401692785624988,0.378147825009522
10,0.318398264711887,0.0654579842401962,0.336806282708606,0.322708381521144
11,0.318398264711887,0.0654579842401962,0.287422763264696,0.303365110418569
12,0.318398264711887,0.0654579842401962,0.332365211880804,0.35014620816836
13,0.335526326769912,0.0141184376888027,0.332365211880804,0.35014620816836
14,0.335526326769912,0.0141184376888027,0.258141212039052,0.205209369199369
15,0.335526326769912,0.0141184376888027,0.249111000584632,NaN
16,0.335526326769912,0.0141184376888027,0.249111000584632,NaN
17,0.335526326769912,0.0141184376888027,0.249111000584632,NaN
18,0.289226565643783,0.0594732934179482,0.173503103413228,0.0828861797305095
19,0.289226565643783,0.0594732934179482,0.173503103413228,0.0828861797305095
20,0.259178208590462,0.0296612622309452,0.131932719253638,0.0699802058662145
21,0.25902272936163,0.0319529367490714,0.131932719253638,0.0699802058662145
22,0.35349946448008,NaN,0.119290212135597,0.0588572389338316
23,0.35349946448008,NaN,0.118533347561454,NaN
24,0.35349946448008,NaN,0.118533347561454,NaN
25,0.35349946448008,NaN,0.0697538336557271,0
26,0.216406987188085,0,0.0697538336557271,0
27,0.216406987188085,0,0.0702987488741052,0.00462616140633109
28,0.216406987188085,0,0.0839861347270688,0
29,0.216406987188085,0,0.0839861347270688,0
30,0.216406987188085,0,0.0839861347270688,0
31,0.216406987188085,0,0.0839861347270688,0
32,0.216406987188085,0,0.0839861347270688,0
33,0.18315437518078,0.0904554029520024,0.040237640051046,0.0265832295056092
34,0.18315437518078,0.0904554029520024,0.040237640051046,0.0265832295056092
35,0.18315437518078,0.0904554029520024,0.0406919294237059,0.0257529396171963
36,0.18315437518078,0.0904554029520024,0.00133515807950104,0
37,0.157841002932157,0.0378391614215332,0.0364009861372501,0.0172488507844122
38,0.157841002932157,0.0378391614215332,0.0364009861372501,0.0172488507844122
39,0.157841002932157,0.0378391614215332,0.0364009861372501,0.0172488507844122
40,0.157841002932157,0.0378391614215332,0.0364009861372501,0.0172488507844139
41,0.138014162783378,0.0249174431285637,0.0364009861372501,0.0172488507844139
42,0.138014162783378,0.0249174431285637,0.0363959212240329,0.0180521206842425
43,0.138014162783378,0.0249174431285637,0.0363959212240329,0.0180521206842425
44,0.138014162783378,0.0249174431285637,0.0363955443421978,0.0183390027913237
45,0.12914413364457,0.0357238471188482,0.0363955443421978,0.0183390027913237
46,0.120709660551301,0.0831711103311514,0.0363955443421978,0.0183390027913237
47,0.120709660551301,0.0831711103311514,0.0363901017333766,0.016158698777504
48,0.120709660551301,0.0831711103311514,0.0363901017333766,0.016158698777504
49,0.120709660551301,0.0831711103311514,0.0363901017333766,0.016158698777504
50,0.114327455930567,0.0797137568652207,0.0363901017333766,0.016158698777504
51,0.107665616878889,0.0297726159544506,0.0363901017333766,0.016158698777504
52,0.107665616878889,0.0297726159544506,0.0363901017333766,0.016158698777504
53,0.119487648266008,0.00856069384844813,0.0363901017333766,0.016158698777504
54,0.119487648266008,0.00856069384844813,0.0363901017333766,0.016158698777504
55,0.119487648266008,0.00856069384844813,0.0363901017333766,0.016158698777504
56,0.119487648266008,0.00856069384844813,0.0363901017333766,0.016158698777504
57,0.119487648266008,0.00856069384844813,0.0363901017333766,0.016158698777504
58,0.145856489889295,0.0199771416684413,0.0363901017333766,0.016158698777504
59,0.124227640226843,0,0.0363901017333766,0.016158698777504
60,0.0947275340338208,0.0163443258160577,0.0363901017333766,0.016158698777504
61,0.106371606337136,0.0452820147632686,0.0363901017333766,0.016158698777504
62,0.0929946433548498,0.0956670871673859,0.0363901017333766,0.016158698777504
63,0.0929946433548498,0.0956670871673859,0.0363901017333766,0.016158698777504
64,0.0695369038701945,0.0426519162282221,0.0363901017333766,0.016158698777504
65,0.0612735983461605,0.0101017596468494,0.0363901017333766,0.016158698777504
66,0.0562407953549221,0.0497363631899504,0.0363901017333766,0.016158698777504
67,0.0529184762869593,0.0476141923061558,0.0363901017333766,0.016158698777504
68,0.0538725709106778,0.0493284629348743,0.0363901017333766,0.016158698777504
69,0.0538725709106778,0.0493284629348743,0.0363901017333766,0.016158698777504
70,0.0538553385176415,0.0497567822530457,0.0363901017333766,0.016158698777504
71,0.0508275386650609,0.0504057605093295,0.0363901017333766,0.016158698777504
72,0.0508275386650609,0.0504057605093295,0.0363901017333766,0.016158698777504
73,0.0543023886181661,0.0547454129727539,0.0363901017333766,0.016158698777504
74,0.0581082692087233,0,0.0363901017333766,0.016158698777504
75,0.0486991812890862,0,0.0363901017333766,0.016158698777504
76,0.0429588962414558,0.0109138913924468,0.0363901017333766,0.016158698777504
77,0.0429588962414558,0.0109138913924468,0.0363901017333766,0.016158698777504
78,0.0429588962414558,0.0109138913924468,0.0363901017333766,0.016158698777504
79,0.0429588962414558,0.0109138913924468,0.0363901017333766,0.016158698777504
80,0.0429588962414558,0.0109138913924468,0.0363901017333766,0.016158698777504
81,0.0256748323003244,0,0.0363901017333766,0.016158698777504
82,0.0230378313443851,0.0130210653229729,0.0363901017333766,0.016158698777504
83,0.0230378313443851,0.0130210653229729,0.0363901017333766,0.016158698777504
84,0.0409681997348939,0.0579891831723538,0.0363901017333766,0.016158698777504
85,0.0409681997348939,0.0579891831723538,0.0363901017333766,0.016158698777504
86,0.0409681997348939,0.0579891831723538,0.0363901017333766,0.016158698777504
87,0.0409681997348939,0.0579891831723538,0.0363901017333766,0.016158698777504
88,0.0409681997348939,0.0579891831723538,0.0363901017333766,0.016158698777504
89,0.0331977240959508,0.0550229637865518,0.0363901017333766,0.016158698777504
90,0.0331977240959508,0.0550229637865518,0.0363901017333766,0.016158698777504
91,0.0331977240959508,0.0550229637865518,0.0363901017333766,0.016158698777504
92,0.033192904324989,0.0554661024500338,0.0363901017333766,0.016158698777504
93,0.033192904324989,0.0554661024500338,0.0363901017333766,0.016158698777504
94,0.033192904324989,0.0554661024500338,0.0363901017333766,0.016158698777504
95,0.033192904324989,0.0554661024500338,0.0363901017333766,0.016158698777504
96,0.033192904324989,0.0554661024500338,0.0363901017333766,0.016158698777504
97,0.033192904324989,0.0554661024500338,0.0363901017333766,0.016158698777504
98,0.0312839065077777,0.0265128062575021,0.0363901017333766,0.016158698777504
99,0.0355411520875717,0.0346745556289614,0.0363901017333766,0.016158698777504
100,0.0355411520875717,0.0346745556289614,0.0363901017333766,0.016158698777504
101,0.0355411520875717,0.0346745556289614,0.0363901017333766,0.016158698777504
102,0.0355411520875717,0.0346745556289614,0.0363901017333766,0.016158698777504
103,0.0355411520875717,0.0346745556289614,0.0363901017333766,0.016158698777504
104,0.0355411520875717,0.0346745556289614,0.0363901017333766,0.016158698777504
105,0.0355411520875717,0.0346745556289614,0.0363901017333766,0.016158698777504
106,0.0481279912018139,0.0385084444216607,0.0363901017333766,0.016158698777504
107,0.0481279912018139,0.0385084444216607,0,0
108,0.0481242289414706,0.0387953265287419,0,0
109,0.0481242289414706,0.0387953265287419,0,0
110,0.0481050710540972,0.0370740338862548,0,0
111,0.0481050710540972,0.0370740338862548,0,0
112,0.0481050710540972,0.0370740338862548,0,0
113,0.0481050710540971,0.0370740338862565,0,0
114,0.048086795530847,0.0381068094717497,0,0
115,0.048086795530847,0.0381068094717497,0,0
116,0.048086795530847,0.0381068094717497,0,0
117,0.048086795530847,0.0381068094717497,0,0
118,0.048086795530847,0.0381068094717497,0,0
119,0.048086795530847,0.0381068094717497,0,0
120,0.048086795530847,0.0381068094717497,0,0
121,0.048086795530847,0.0381068094717497,0,0
122,0.0480835777721921,0.0377625509432503,0,0
123,0.0480835777721921,0.0377625509432503,0,0
124,0.0480835777721921,0.0377625509432503,0,0
125,0.00220124773492901,0,0,0
126,0.00220124773492901,0,0,0
127,0.00220124773492901,0,0,0
128,0.00220124773492901,0,0,0
129,0.00220124773492901,0,0,0
130,0.00220124773492901,0,0,0
131,0.00220124773492901,0,0,0
132,0.00220124773492901,0,0,0
133,0.00220124773492901,0,0,0
134,0.00220124773492901,0,0,0
135,0.00220124773492901,0,0,0
136,0.00220124773492901,0,0,0
137,0.00220124773492901,0,0,0
138,0.0480653625679415,0.0358117526150986,0,0
139,0.0480653625679415,0.0358117526150986,0,0
140,0.0480653625679415,0.0358117526150986,0,0
141,0.0480653625679415,0.0358117526150986,0,0
142,0.0480653625679415,0.0358117526150986,0,0
143,0.0480653625679415,0.0358117526150986,0,0
144,0.0480653625679415,0.0358117526150986,0,0
145,0.0480540830289973,0.0369019046220068,0,0
146,0.0480540830289973,0.0369019046220068,0,0
147,0.0480540830289973,0.0369019046220068,0,0
148,0.0480540830289973,0.0369019046220068,0,0
149,0.0480540830289973,0.0369019046220068,0,0
150,0.0480540830289973,0.0369019046220068,0,0
151,0.0480540830289973,0.0369019046220068,0,0
152,0.0480540830289973,0.0369019046220068,0,0
153,0.0480540830289973,0.0369019046220068,0,0
154,0.0480540830289973,0.0369019046220068,0,0
155,0.0480540830289973,0.0369019046220068,0,0
156,0.00155115433572415,0,0,0
157,0.00155115433572415,0,0,0
158,0.0233190184950118,0.0053843946283039,0,0
159,0.0233190184950118,0.0053843946283039,0,0
160,0.0233190184950118,0.0053843946283039,0,0
161,0.0233190184950118,0.0053843946283039,0,0
162,0.0233190184950118,0.0053843946283039,0,0
163,0.0233190184950118,0.0053843946283039,0,0
164,0.0233190184950118,0.0053843946283039,0,0
165,0.0233190184950118,0.0053843946283039,0,0
166,0.0233190184950118,0.0053843946283039,0,0
167,0.0233190184950118,0.0053843946283039,0,0
168,0.0233190184950118,0.0053843946283039,0,0
169,0.0233190184950118,0.0053843946283039,0,0
170,0.0233190184950118,0.0053843946283039,0,0
171,0.0233190184950118,0.0053843946283039,0,0
172,0.0233190184950118,0.0053843946283039,0,0
173,0.0233190184950118,0.0053843946283039,0,0
174,0.0233190184950118,0.0053843946283039,0,0
175,0.0233190184950118,0.0053843946283039,0,0
176,0.0233190184950118,0.0053843946283039,0,0
177,0.0233190184950118,0.0053843946283039,0,0
178,0.0233190184950118,0.0053843946283039,0,0
179,0.0233190184950118,0.0053843946283039,0,0
180,0.0233190184950118,0.0053843946283039,0,0
181,0.0233190184950118,0.0053843946283039,0,0
182,0.0233190184950118,0.0053843946283039,0,0
183,0.0233190184950118,0.0053843946283039,0,0
184,0.0233190184950118,0.0053843946283039,0,0
185,0.0233190184950118,0.0053843946283039,0,0
186,0.0233190184950118,0.0053843946283039,0,0
187,0.0233190184950118,0.0053843946283039,0,0
188,0.0233190184950118,0.0053843946283039,0,0
189,0.0233190184950118,0.0053843946283039,0,0
190,0.00115947938483019,0,0,0
191,0.00115947938483019,0,0,0
192,0.00115947938483019,0,0,0
193,0.00115947938483019,0,0,0
194,0.00115947938483019,0,0,0
195,0.00115947938483019,0,0,0
196,0.00115947938483019,0,0,0
197,0.00115947938483019,0,0,0
198,0.00115947938483019,0,0,0
199,0.00115947938483019,0,0,0
200,0.00115947938483019,0,0,0
201,0.00115947938483019,0,0,0
202,0.00115947938483019,0,0,0
203,0.00115947938483019,0,0,0
204,0.00115947938483019,0,0,0
205,0.00115947938483019,0,0,0
206,0.00115947938483019,0,0,0
207,0.00115947938483019,0,0,0
208,0.00115947938482919,0,0,0
209,0.00115947938482919,0,0,0
210,0.00115947938482919,0,0,0
211,0.00115947938482919,0,0,0
212,0.00115947938482919,0,0,0
213,0.00115947938482919,0,0,0
214,0.00115947938482919,0,0,0
215,0.00115947938482919,0,0,0
216,0.00115947938482919,0,0,0
217,0.00115947938482919,0,0,0
218,0.00115947938482919,0,0,0
219,0.00115947938482919,0,0,0
220,0.00115947938482919,0,0,0
221,0.00115947938482919,0,0,0
222,0.00115947938482919,0,0,0
223,0.00115947938482919,0,0,0
224,0.00115947938482919,0,0,0
225,0.00115947938482919,0,0,0
226,0.00115947938482919,0,0,0
227,0.00115947938482919,0,0,0
228,0.00115947938482919,0,0,0
229,0.00115947938482919,0,0,0
230,0.00115947938482919,0,0,0
231,0.00115947938482919,0,0,0
232,0.00115947938482919,0,0,0
233,0.00115947938482919,0,0,0
234,0.00115947938482919,0,0,0
235,0.00115947938482919,0,0,0
236,0.00115947938482919,0,0,0
237,0.00115947938482919,0,0,0
238,0.00115947938482919,0,0,0
239,0.00115947938482919,0,0,0
240,0.00115947938482919,0,0,0
241,0.00115947938482919,0,0,0
242,0.00115947938482919,0,0,0
243,0.00115947938482919,0,0,0
244,0.00115947938482919,0,0,0
245,0.00115947938482919,0,0,0
246,0.00115947938482919,0,0,0
247,0.00115947938482919,0,0,0
248,0.00115947938482919,0,0,0
249,0.00115947938482919,0,0,0
250,0.00115947938482919,0,0,0
