Generation,GD_exp,SP_exp,GD_base,SP_base
1,0.48634700672264,0.187746909148896,0.574754210011612,0.257796034032962
2,0.453052569841383,0.216671018748782,0.679129150603316,0
3,0.512912457570826,0.311396395007903,0.543473777862394,0.0492922008924286
4,0.475987712717193,0.183456997912218,0.553656277630747,0
5,0.475987712717193,0.183456997912218,0.444819700778719,0.192565316106118
6,0.382925259566962,0.0618249545897906,0.354948066358364,0
7,0.356410830375738,0.0176196133988637,0.349485987386496,0
8,0.356410830375738,0.0176196133988637,0.290624486333162,0.00370348874365321
9,0.320741855102726,0.070469284920634,0.290624486333162,0.00370348874365321
10,0.320741855102726,0.070469284920634,0.2654384645238,0.0251102750748746
11,0.320741855102726,0.070469284920634,0.2654384645238,0.0251102750748746
12,0.250834017609378,0.0761339000944638,0.344447772468393,NaN
13,0.250834017609378,0.0761339000944638,0.305875785432415,0
14,0.268629901010823,0.0597534766254247,0.266117477313378,0.199996991125968
15,0.268629901010823,0.0597534766254247,0.215279754449921,0.131154444390238
16,0.268629901010823,0.0597534766254247,0.197463893039557,0.160102921575102
17,0.241444392470053,0.125567350935461,0.173913592371881,0.153744667038224
18,0.241444392470053,0.125567350935461,0.173091170945077,0.158691098049278
19,0.216522983017768,0.134298741466765,0.157058244367822,0.0228213713826266
20,0.216522983017768,0.134298741466765,0.203286773151099,0.0738434781420815
21,0.216522983017768,0.134298741466765,0.203286773151099,0.0738434781420815
22,0.216522983017768,0.134298741466765,0.203286773151099,0.0738434781420815
23,0.216522983017768,0.134298741466765,0.192381424669535,0
24,0.148038603382372,NaN,0.192381424669535,0
25,0.148038603382372,NaN,0.16535250991335,0.0910762164573787
26,0.148038603382372,NaN,0.153326946844607,0.00936691587104316
27,0.148038603382372,NaN,0.153326946844607,0.00936691587104316
28,0.148038603382372,NaN,0.139495795337441,0.0120778054414694
29,0.148038603382372,NaN,0.139495795337441,0.0120778054414694
30,0.148038603382372,NaN,0.139415180923662,0.0113664602193692
31,0.148038603382372,NaN,0.139415180923662,0.0113664602193692
32,0.148038603382372,NaN,0.158356786821541,0
33,0.148038603382372,NaN,0.158356786821541,0
34,0.104004833727864,0.0310983493636632,0.158356786821541,0
35,0.104004833727864,0.0310983493636632,0.158356786821541,0
36,0.104004833727864,0.0310983493636632,0.253534967199386,0.325858952606435
37,0.0872397805194036,0.0351026721429893,0.253534967199386,0.325858952606435
38,0.0872397805194036,0.0351026721429893,0.253507777200762,0.325615597662032
39,0.0872397805194036,0.0351026721429893,0.198114019181668,0.293622136137022
40,0.0611717709745185,0,0.123219611097238,0.0987952045404465
41,0.0611717709745185,0,0.123219611097238,0.0987952045404465
42,0.0611717709745185,0,0.17805150886236,0
43,0.0611717709745185,0,0.17805150886236,0
44,0.0611717709745185,0,0.177976703976366,0
45,0.0611717709745185,0,0.177892245594668,0
46,0.0611717709745185,0,0.177892245594668,0
47,0.0611717709745185,0,0.150996780401442,0
48,0.0432107841834553,0.0716327895141148,0.150996780401442,0
49,0.000453926445514535,NaN,0.150996780401442,0
50,0.000453926445514535,NaN,0.150996780401442,0
51,0.000453926445514535,NaN,0.150996780401442,0
52,0.000453926445514535,NaN,0.150996780401442,0
53,0.000453926445514535,NaN,0.150996780401442,0
54,0.000453926445514535,NaN,0.150996780401442,0
55,0.000453926445514535,NaN,0.150996780401442,0
56,0.000453926445514535,NaN,0.150996780401442,0
57,0.000453926445514535,NaN,0.150996780401442,0
58,0.000453926445514535,NaN,0.150996780401442,0
59,0.000453926445514535,NaN,0.150996780401442,0
60,0.000453926445514535,NaN,0.150996780401442,0
61,0.000453926445514535,NaN,0.150996780401442,0
62,0.0213310909382665,0,0.150996780401442,0
63,0.0213310909382665,0,0.150996780401442,0
64,0.0213310909382665,0,0.150996780401442,0
65,0.0213310909382665,0,0.150996780401442,0
66,0.0213310909382665,0,0.150996780401442,0
67,0.0213310909382665,0,0.150996780401442,0
68,0.0213310909382665,0,0.150996780401442,0
69,0.0213310909382665,0,0.150996780401442,0
70,0.0213310909382665,0,0.150996780401442,0
71,0.0213310909382665,0,0.150996780401442,0
72,0.0213310909382665,0,0.150996780401442,0
73,0.0213310909382665,0,0.150996780401442,0
74,0.0213310909382665,0,0.150996780401442,0
75,0.0213310909382665,0,0.150996780401442,0
76,0.0213310909382665,0,0.150996780401442,0
77,0.0213310909382665,0,0.150996780401442,0
78,0.0213310909382665,0,0.150996780401442,0
79,0,NaN,0.150996780401442,0
80,0,NaN,0.150996780401442,0
81,0,NaN,0.150996780401442,0
82,0,NaN,0.150996780401442,0
83,0,NaN,0.150996780401442,0
84,0,NaN,0.150996780401442,0
85,0,NaN,0.150996780401442,0
86,0,NaN,0.128090108443059,0
87,0,NaN,0.128090108443059,0
88,0,NaN,0.128090108443059,0
89,0,NaN,0.128090108443059,0
90,0,NaN,0.128090108443059,0
91,0,NaN,0.128090108443059,0
92,0,NaN,0.128090108443059,0
93,4.86349763051289e-05,0,0.103833761305463,0.0330730078491184
94,4.86349763051289e-05,0,0.103833761305463,0.0330730078491184
95,4.86349763051289e-05,0,0.0990360780768365,0.0403361219647407
96,5.75953818625907e-16,0,0.0990360780768365,0.0403361219647407
97,5.75953818625907e-16,0,0.0990360780768365,0.0403361219647407
98,5.75953818625907e-16,0,0.0990360780768365,0.0403361219647407
99,5.75953818625907e-16,0,0.0990360780768365,0.0403361219647407
100,5.75953818625907e-16,0,0.0990360780768365,0.0403361219647407
101,5.75953818625907e-16,0,0.0990360780768365,0.0403361219647407
102,5.75953818625907e-16,0,0.0990360780768365,0.0403361219647407
103,5.75953818625907e-16,0,0.0989855972026869,0.0398494120759348
104,5.75953818625907e-16,0,0.0989855972026869,0.0398494120759348
105,5.75953818625907e-16,0,0.0989855972026869,0.0398494120759348
106,5.75953818625907e-16,0,0.0989833015364411,0.0398587718814891
107,5.75953818625907e-16,0,0.13098056431932,NaN
108,5.75953818625907e-16,0,0.130698803748717,NaN
109,5.75953818625907e-16,0,0.130698803748717,NaN
110,5.75953818625907e-16,0,0.130687981821217,NaN
111,5.75953818625907e-16,0,0.130687981821217,NaN
112,5.75953818625907e-16,0,0.130687981821217,NaN
113,5.75953818625907e-16,0,0.130687981821217,NaN
114,5.75953818625907e-16,0,0.130687981821217,NaN
115,5.75953818625907e-16,0,0.130687981821217,NaN
116,5.75953818625907e-16,0,0.130687981821217,NaN
117,5.75953818625907e-16,0,0.130687981821217,NaN
118,5.75953818625907e-16,0,0.130687981821217,NaN
119,5.75953818625907e-16,0,0.130687981821217,NaN
120,5.75953818625907e-16,0,0.130687981821217,NaN
121,5.75953818625907e-16,0,0.130687981821217,NaN
122,5.75953818625907e-16,0,0.130687981821217,NaN
123,5.75953818625907e-16,0,0.130687981821217,NaN
124,5.75953818625907e-16,0,0.130687981821217,NaN
125,5.75953818625907e-16,0,0.130687981821217,NaN
126,5.75953818625907e-16,0,0.130687981821217,NaN
127,5.75953818625907e-16,0,0.130687981821217,NaN
128,5.75953818625907e-16,0,0.130601446564151,NaN
129,5.75953818625907e-16,0,0.130601446564151,NaN
130,5.75953818625907e-16,0,0.130601446564151,NaN
131,5.75953818625907e-16,0,0.130601446564151,NaN
132,5.75953818625907e-16,0,0.130601446564151,NaN
133,5.75953818625907e-16,0,0.130601446564151,NaN
134,5.75953818625907e-16,0,0.130601446564151,NaN
135,5.75953818625907e-16,0,0.130601446564151,NaN
136,5.75953818625907e-16,0,0.130601446564151,NaN
137,5.75953818625907e-16,0,0.130601446564151,NaN
138,5.75953818625907e-16,0,0.130601446564151,NaN
139,5.75953818625907e-16,0,0.0991981234608164,0
140,5.75953818625907e-16,0,0.0991981234608164,0
141,5.75953818625907e-16,0,0.0991981234608164,0
142,5.75953818625907e-16,0,0.0991981234608164,0
143,5.75953818625907e-16,0,0.0991981234608164,0
144,5.75953818625907e-16,0,0.0991981234608164,0
145,5.75953818625907e-16,0,0.0991981234608164,0
146,5.75953818625907e-16,0,0.0991981234608164,0
147,5.75953818625907e-16,0,0.0991981234608164,0
148,5.75953818625907e-16,0,0.0991981234608164,0
149,5.75953818625907e-16,0,0.0991981234608164,0
150,5.75953818625907e-16,0,0.0991981234608164,0
151,5.75953818625907e-16,0,0.0991981234608164,0
152,5.75953818625907e-16,0,0.0991981234608164,0
153,5.75953818625907e-16,0,0.0991981234608164,0
154,5.75953818625907e-16,0,0.0991981234608164,0
155,5.75953818625907e-16,0,0.0991981234608164,0
156,5.75953818625907e-16,0,0.0991981234608164,0
157,5.75953818625907e-16,0,0.0991981234608164,0
158,5.75953818625907e-16,0,0.0991981234608164,0
159,5.75953818625907e-16,0,0.0991981234608164,0
160,5.75953818625907e-16,0,0.0991981234608164,0
161,5.75953818625907e-16,0,0.0991981234608164,0
162,5.75953818625907e-16,0,0.0991981234608164,0
163,5.75953818625907e-16,0,0.0991981234608164,0
164,5.75953818625907e-16,0,0.0991981234608164,0
165,5.75953818625907e-16,0,0.0991981234608164,0
166,5.75953818625907e-16,0,0.0991981234608164,0
167,5.75953818625907e-16,0,0.0991981234608164,0
168,5.75953818625907e-16,0,0.0991981234608164,0
169,5.75953818625907e-16,0,0.0991981234608164,0
170,5.75953818625907e-16,0,0.0991981234608164,0
171,5.75953818625907e-16,0,0.0991981234608164,0
172,5.75953818625907e-16,0,0.0991981234608164,0
173,5.75953818625907e-16,0,0.0991981234608164,0
174,5.75953818625907e-16,0,0.0991981234608164,0
