Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1513,1533,392,394.5,187.2224,188.6396
2,1450,1495,381,394.5,182.2708,185.5888
3,1450,1466,378.5,389,182.2708,183.3904
4,1450,1466,378.5,389,182.2708,183.3904
5,1440,1457,378.5,374.5,181.0628,182.3408
6,1440,1457,378.5,374.5,181.0628,182.3408
7,1410,1457,362.5,374.5,178.514,182.3408
8,1410,1437,362.5,364.5,178.514,180.8784
9,1410,1437,362.5,364.5,178.514,180.8784
10,1410,1437,362.5,364.5,178.514,180.8784
11,1410,1437,362.5,364.5,178.514,180.8784
12,1410,1437,362.5,364.5,178.514,180.8784
13,1406,1437,362.5,364.5,178.4456,180.8784
14,1406,1418,362.5,364.5,178.4456,179.3632
15,1382,1418,353.5,364.5,176.302,179.3632
16,1382,1415,353.5,361.5,176.302,179.0452
17,1382,1415,353.5,361.5,176.302,179.0452
18,1382,1404,353.5,361.5,176.302,178.3512
19,1382,1404,353.5,361.5,176.302,178.3512
20,1382,1382,353.5,361.5,176.302,176.5464
21,1382,1378,353.5,361.5,176.302,176.0852
22,1382,1378,353.5,361.5,176.302,176.0852
23,1382,1370,353.5,351.5,176.302,175.3736
24,1382,1370,353.5,351.5,176.302,175.3736
25,1382,1358,353.5,351.5,176.302,174.4136
26,1382,1358,353.5,351.5,176.302,174.4136
27,1382,1358,353.5,351.5,176.302,174.4136
28,1382,1358,353.5,351.5,176.2892,174.4136
29,1382,1358,353.5,348.5,176.2892,174.4136
30,1382,1358,353.5,348.5,176.2892,174.4136
31,1370,1358,352.5,348.5,175.3524,174.4136
32,1370,1358,347.5,348.5,175.3524,174.4032
33,1370,1358,347.5,341.5,175.3524,174.4032
34,1370,1358,345.5,341.5,175.3524,174.4032
35,1370,1358,345.5,341.5,175.342,174.4032
36,1370,1358,345.5,341.5,175.342,174.3952
37,1370,1358,345.5,341.5,175.342,174.3952
38,1362,1358,345.5,341.5,174.456,174.3952
39,1362,1358,345.5,341.5,174.456,174.3952
40,1362,1354,345.5,338.5,174.456,173.9196
41,1362,1354,345.5,338.5,174.456,173.9196
42,1362,1354,345.5,338.5,174.456,173.9196
43,1362,1354,345.5,338.5,174.456,173.9196
44,1362,1354,345.5,338.5,174.456,173.9196
45,1362,1354,345.5,338.5,174.456,173.9196
46,1362,1354,345.5,338.5,174.456,173.9196
47,1362,1354,345.5,338.5,174.456,173.9196
48,1362,1354,345.5,338.5,174.456,173.9196
49,1362,1350,345.5,338.5,174.456,173.4564
50,1362,1350,345.5,338.5,174.456,173.4564
51,1362,1342,345.5,338.5,174.456,172.958
52,1362,1342,345.5,338.5,174.456,172.954
53,1362,1342,345.5,338.5,174.456,172.954
54,1358,1338,345.5,338.5,174.4044,172.5044
55,1358,1338,345.5,335.5,174.4044,172.5044
56,1346,1338,343.5,335.5,173.4324,172.5044
57,1346,1338,343.5,335.5,173.4324,172.5044
58,1346,1338,343.5,335.5,173.4324,172.5044
59,1346,1338,343.5,335.5,173.4324,172.5044
60,1346,1338,339.5,335.5,173.4324,172.5044
61,1346,1338,339.5,335.5,173.4312,172.5044
62,1346,1338,339.5,335.5,173.4312,172.5044
63,1346,1338,339.5,335.5,173.4312,172.5044
64,1346,1338,339.5,335.5,173.3952,172.4964
65,1346,1338,339.5,335.5,173.3952,172.4964
66,1346,1338,339.5,335.5,173.3952,172.4964
67,1346,1338,339.5,335.5,173.3928,172.4964
68,1346,1338,339.5,335.5,173.3928,172.4964
69,1346,1338,339.5,335.5,173.3928,172.4932
70,1346,1338,339.5,335.5,173.3928,172.4932
71,1346,1338,339.5,335.5,173.3916,172.4932
72,1346,1338,339.5,335.5,173.3916,172.4932
73,1346,1338,339.5,335.5,173.3916,172.4932
74,1346,1338,339.5,335.5,173.3916,172.4932
75,1346,1338,339.5,335.5,173.3916,172.4932
76,1346,1338,339.5,335.5,173.3916,172.4932
77,1346,1338,339.5,335.5,173.3916,172.4932
78,1346,1338,339.5,335.5,173.3916,172.4932
79,1346,1338,339.5,335.5,173.3916,172.4932
80,1346,1338,339.5,335.5,173.3916,172.4932
81,1346,1338,339.5,335.5,173.3916,172.4932
