Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1474,1510,402.5,397,183.4564,187.0868
2,1474,1510,400,397,183.4564,187.0868
3,1474,1454,395,387.5,183.4564,182.0712
4,1474,1454,382,387.5,183.4564,182.0712
5,1474,1454,382,387.5,183.4564,182.0712
6,1460,1454,382,387.5,182.6616,182.0712
7,1460,1454,382,375.5,182.6616,182.0712
8,1443,1420,382,371.5,181.6088,179.5888
9,1443,1420,382,371.5,181.6088,179.5888
10,1396,1420,359.5,371.5,177.4956,179.5888
11,1396,1420,359.5,371.5,177.4956,179.5888
12,1396,1420,359.5,371.5,177.4956,179.5888
13,1396,1420,359.5,368.5,177.4956,179.5888
14,1396,1420,359.5,364.5,177.4956,179.5888
15,1396,1412,359.5,364.5,177.4956,179.13
16,1374,1412,347.5,364.5,175.786,179.13
17,1374,1412,347.5,364.5,175.786,179.13
18,1374,1412,347.5,364.5,175.786,179.13
19,1374,1412,347.5,364.5,175.786,179.13
20,1374,1412,347.5,363.5,175.786,178.9956
21,1374,1412,347.5,363.5,175.786,178.9956
22,1374,1412,347.5,363.5,175.786,178.9956
23,1374,1412,347.5,363.5,175.7756,178.9956
24,1372,1412,347.5,363.5,175.5908,178.9956
25,1372,1412,347.5,362.5,175.5908,178.9956
26,1368,1404,347.5,360.5,175.5256,178.1792
27,1368,1404,347.5,360.5,175.5256,178.1792
28,1368,1404,347.5,360.5,175.5256,178.1792
29,1362,1404,347.5,360.5,174.8156,178.1792
30,1362,1404,347.5,360.5,174.8156,178.1792
31,1350,1404,347.5,360.5,173.8788,178.1792
32,1350,1394,341.5,360.5,173.866,177.2756
33,1350,1394,341.5,356.5,173.866,177.2756
34,1350,1394,341.5,356.5,173.866,177.2756
35,1350,1394,341.5,356.5,173.866,177.2756
36,1350,1394,341.5,356.5,173.866,177.2756
37,1350,1394,341.5,356.5,173.866,177.2756
38,1350,1394,341.5,356.5,173.866,177.2756
39,1350,1388,341.5,356.5,173.866,176.7792
40,1350,1388,341.5,356.5,173.866,176.7792
41,1350,1388,341.5,356.5,173.8636,176.7792
42,1350,1388,341.5,356.5,173.8636,176.7792
43,1350,1388,341.5,356.5,173.8636,176.7792
44,1350,1388,341.5,356.5,173.8636,176.7744
45,1350,1388,341.5,356.5,173.8636,176.7744
46,1350,1388,341.5,356.5,173.8636,176.7744
47,1350,1388,341.5,356.5,173.8636,176.7672
48,1350,1388,341.5,356.5,173.8636,176.7672
49,1350,1388,341.5,356.5,173.8636,176.7672
50,1350,1388,341.5,356.5,173.8636,176.7672
51,1350,1378,341.5,344.5,173.8636,175.8352
52,1346,1378,341.5,344.5,173.3916,175.8352
53,1346,1378,341.5,344.5,173.3916,175.8352
54,1346,1378,341.5,344.5,173.3916,175.8352
55,1346,1378,341.5,344.5,173.3916,175.8352
56,1346,1378,341.5,344.5,173.3916,175.8352
57,1346,1378,341.5,344.5,173.3916,175.8352
58,1346,1378,341.5,344.5,173.3916,175.8352
59,1346,1378,341.5,344.5,173.3916,175.8352
60,1346,1378,341.5,344.5,173.3916,175.8352
61,1346,1378,341.5,344.5,173.3916,175.8352
62,1346,1378,341.5,344.5,173.3916,175.8352
63,1346,1378,341.5,344.5,173.3916,175.8352
64,1346,1378,341.5,344.5,173.3916,175.8352
65,1346,1378,341.5,344.5,173.3916,175.8352
66,1346,1366,341.5,343.5,173.3916,175.1072
67,1346,1366,341.5,343.5,173.3916,175.1072
68,1346,1366,341.5,343.5,173.3916,175.1072
69,1346,1366,341.5,343.5,173.3916,175.1072
70,1346,1366,341.5,343.5,173.3916,175.1072
71,1346,1366,341.5,343.5,173.3916,175.1072
72,1346,1366,341.5,343.5,173.3916,175.0952
73,1346,1366,341.5,343.5,173.3916,175.092
