Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1522,1550,413.5,391.5,188.408,190.0864
2,1522,1469,386.5,376.5,188.408,183.5952
3,1479,1448,386.5,376.5,184.226,181.4464
4,1479,1442,386.5,376.5,184.226,181.1616
5,1479,1442,386.5,371.5,184.226,181.1616
6,1441,1442,386.5,371.5,181.4804,181.1616
7,1441,1408,386.5,366.5,181.4804,178.1484
8,1441,1408,386.5,366.5,181.4804,178.1484
9,1441,1388,381,360.5,181.4804,176.714
10,1439,1388,381,360.5,181.0724,176.714
11,1437,1388,362,360.5,180.38,176.714
12,1437,1388,362,360.5,180.38,176.714
13,1437,1388,362,353.5,180.38,176.714
14,1437,1388,362,353.5,180.38,176.714
15,1402,1388,362,353.5,177.7104,176.714
16,1390,1388,360.5,353.5,176.7452,176.7116
17,1390,1388,360.5,353.5,176.7452,176.7116
18,1390,1384,360.5,353.5,176.7452,176.2296
19,1390,1384,360.5,353.5,176.7372,176.2296
20,1390,1384,360.5,353.5,176.7372,176.2296
21,1390,1384,360.5,353.5,176.7372,176.2296
22,1390,1380,352.5,353.5,176.7372,176.2004
23,1390,1380,352.5,353.5,176.7372,176.2004
24,1390,1380,352.5,353.5,176.7372,176.2004
25,1384,1380,352.5,353.5,176.4864,176.2004
26,1384,1376,352.5,353.5,176.4864,175.726
27,1384,1376,352.5,349.5,176.4864,175.726
28,1384,1376,352.5,349.5,176.4864,175.726
29,1384,1364,352.5,349.5,176.4864,174.7608
30,1376,1364,352.5,342.5,175.5752,174.7608
31,1376,1360,352.5,342.5,175.5752,174.3548
32,1372,1360,352.5,342.5,175.49,174.3176
33,1370,1360,352.5,342.5,175.2772,174.3176
34,1370,1360,352.5,342.5,175.2772,174.3072
35,1370,1360,352.5,342.5,175.2772,174.3072
36,1362,1360,352.5,342.5,174.8,174.3072
37,1362,1360,352.5,342.5,174.8,174.3072
38,1362,1360,352.5,342.5,174.8,174.3072
39,1362,1360,352.5,342.5,174.8,174.3072
40,1362,1360,349.5,342.5,174.8,174.3072
41,1362,1356,349.5,342.5,174.8,173.9084
42,1362,1356,349.5,342.5,174.8,173.8608
43,1362,1356,349.5,342.5,174.8,173.8608
44,1362,1356,349.5,342.5,174.8,173.8608
45,1362,1356,349.5,342.5,174.8,173.8608
46,1362,1356,349.5,342.5,174.8,173.8608
47,1362,1356,347.5,342.5,174.8,173.8608
48,1362,1356,347.5,342.5,174.8,173.8608
49,1362,1356,347.5,342.5,174.8,173.8608
50,1362,1356,347.5,342.5,174.8,173.8608
51,1362,1356,347.5,342.5,174.7756,173.8608
52,1346,1356,347.5,342.5,173.3824,173.8496
53,1346,1356,347.5,342.5,173.3824,173.8496
54,1346,1356,347.5,342.5,173.3824,173.8496
55,1346,1356,347.5,342.5,173.3824,173.8496
56,1346,1356,347.5,342.5,173.3824,173.8496
57,1346,1356,347.5,342.5,173.3824,173.8496
58,1346,1356,347.5,342.5,173.3824,173.8496
59,1346,1356,347.5,342.5,173.3824,173.8496
60,1346,1356,347.5,342.5,173.3824,173.8496
61,1346,1356,347.5,342.5,173.3824,173.8472
62,1342,1356,347.5,342.5,172.9172,173.8472
63,1342,1356,347.5,342.5,172.9172,173.8472
64,1342,1356,345.5,342.5,172.9172,173.8472
65,1342,1356,345.5,342.5,172.9172,173.8472
66,1342,1356,345.5,342.5,172.9172,173.8472
67,1342,1356,345.5,342.5,172.9172,173.8472
68,1342,1356,345.5,342.5,172.9172,173.8472
69,1342,1356,345.5,342.5,172.9172,173.8472
70,1342,1356,345.5,342.5,172.9172,173.8472
71,1342,1356,345.5,342.5,172.9172,173.8472
72,1342,1356,345.5,342.5,172.9172,173.8472
73,1342,1356,345.5,342.5,172.9172,173.8472
74,1342,1356,345.5,342.5,172.9172,173.8472
75,1342,1356,345.5,342.5,172.8916,173.8472
76,1342,1356,345.5,342.5,172.8916,173.8472
77,1342,1356,343.5,342.5,172.8916,173.8472
78,1342,1356,343.5,342.5,172.8916,173.8472
79,1342,1356,343.5,342.5,172.8916,173.8472
80,1342,1356,343.5,342.5,172.8916,173.8472
81,1342,1356,343.5,342.5,172.8916,173.8472
82,1342,1356,343.5,342.5,172.8916,173.8472
83,1342,1356,341.5,342.5,172.8916,173.8472
84,1342,1356,341.5,342.5,172.8916,173.8472
85,1342,1356,341.5,342.5,172.8916,173.8472
86,1342,1356,341.5,342.5,172.8916,173.8472
87,1342,1356,341.5,342.5,172.8916,173.8472
88,1342,1356,339.5,342.5,172.8916,173.8472
89,1342,1356,339.5,342.5,172.8916,173.8472
90,1342,1356,339.5,342.5,172.8916,173.8472
91,1342,1356,339.5,342.5,172.8916,173.8472
92,1338,1356,339.5,342.5,172.4444,173.8472
93,1338,1356,339.5,342.5,172.4444,173.8472
94,1338,1356,339.5,342.5,172.4444,173.8472
95,1338,1356,339.5,342.5,172.4444,173.8472
96,1338,1356,339.5,342.5,172.4444,173.8472
97,1338,1356,339.5,342.5,172.4444,173.8472
98,1338,1356,339.5,342.5,172.442,173.8472
99,1338,1356,339.5,342.5,172.442,173.8472
100,1338,1356,339.5,342.5,172.442,173.8472
101,1338,1356,339.5,342.5,172.442,173.8472
102,1338,1356,339.5,342.5,172.442,173.8472
103,1338,1356,339.5,342.5,172.442,173.8472
104,1338,1356,339.5,342.5,172.442,173.8472
105,1338,1356,339.5,342.5,172.442,173.8472
106,1338,1356,339.5,342.5,172.442,173.8472
107,1338,1356,339.5,342.5,172.442,173.8472
108,1338,1356,339.5,342.5,172.442,173.8472
109,1338,1356,339.5,342.5,172.442,173.8472
110,1338,1356,339.5,342.5,172.442,173.8472
111,1338,1356,339.5,342.5,172.442,173.8472
112,1338,1356,339.5,342.5,172.4208,173.8472
113,1338,1356,339.5,342.5,172.4208,173.8472
114,1338,1356,339.5,342.5,172.4208,173.8472
115,1338,1356,339.5,342.5,172.4208,173.8472
116,1338,1356,339.5,342.5,172.4208,173.8472
117,1338,1356,339.5,342.5,172.4208,173.8472
118,1338,1356,339.5,342.5,172.4208,173.8472
119,1338,1356,339.5,342.5,172.4156,173.8472
120,1338,1356,339.5,342.5,172.4156,173.8472
121,1338,1356,339.5,342.5,172.4156,173.8472
122,1338,1356,339.5,342.5,172.4076,173.8472
123,1338,1356,339.5,342.5,172.4076,173.8472
124,1338,1356,339.5,342.5,172.4076,173.8472
125,1338,1356,339.5,342.5,172.4076,173.8472
126,1338,1356,339.5,342.5,172.4076,173.8472
127,1338,1356,339.5,342.5,172.4076,173.8472
128,1338,1356,339.5,342.5,172.4076,173.8472
129,1338,1356,339.5,342.5,172.4076,173.8472
130,1338,1356,339.5,342.5,172.4076,173.8472
131,1338,1356,335.5,342.5,172.4076,173.8472
132,1338,1356,335.5,342.5,172.4076,173.8472
133,1338,1338,335.5,342.5,172.4076,172.404
134,1338,1338,335.5,342.5,172.4076,172.404
135,1338,1338,335.5,342.5,172.4076,172.404
136,1338,1338,335.5,342.5,172.4076,172.404
137,1338,1338,335.5,342.5,172.4076,172.404
138,1338,1338,335.5,342.5,172.4076,172.404
139,1338,1334,335.5,342.5,172.4076,171.9544
140,1338,1334,335.5,342.5,172.4076,171.9544
141,1338,1334,335.5,342.5,172.4076,171.9544
142,1338,1334,335.5,342.5,172.4076,171.9544
143,1338,1334,335.5,342.5,172.4076,171.9544
144,1338,1334,335.5,342.5,172.4076,171.9544
145,1338,1334,335.5,342.5,172.4076,171.9544
146,1338,1334,335.5,342.5,172.4076,171.9544
147,1338,1334,335.5,342.5,172.4076,171.9544
148,1338,1334,335.5,342.5,172.4076,171.9544
149,1338,1334,335.5,342.5,172.4076,171.9544
150,1338,1334,335.5,342.5,172.4076,171.9544
151,1338,1334,335.5,342.5,172.4076,171.9544
152,1338,1334,335.5,342.5,172.4076,171.9544
153,1338,1334,335.5,342.5,172.4076,171.9544
154,1338,1334,335.5,342.5,172.4076,171.9544
155,1338,1334,335.5,342.5,172.4076,171.9544
156,1338,1334,335.5,342.5,172.4076,171.9544
157,1338,1334,335.5,342.5,172.4076,171.9544
158,1338,1334,335.5,342.5,172.4076,171.9544
159,1338,1334,335.5,342.5,172.4076,171.9544
160,1338,1334,335.5,342.5,172.4076,171.9544
161,1338,1334,335.5,342.5,172.4076,171.9544
162,1338,1334,335.5,342.5,172.4076,171.9544
163,1338,1334,335.5,342.5,172.4076,171.9544
164,1338,1334,335.5,342.5,172.4076,171.9544
165,1338,1334,335.5,342.5,172.4076,171.9544
166,1338,1334,335.5,342.5,172.4076,171.9544
167,1338,1334,335.5,342.5,172.4076,171.9544
168,1338,1334,335.5,342.5,172.4076,171.9544
169,1338,1334,335.5,342.5,172.4076,171.9544
170,1338,1334,335.5,342.5,172.4076,171.9544
171,1338,1334,335.5,342.5,172.4076,171.9544
172,1338,1334,335.5,342.5,172.4076,171.9544
173,1338,1334,335.5,342.5,172.4076,171.9544
174,1338,1334,335.5,342.5,172.4076,171.9544
175,1338,1334,335.5,342.5,172.4076,171.9544
176,1338,1334,335.5,342.5,172.4076,171.9544
177,1338,1334,335.5,342.5,172.4076,171.9544
178,1338,1334,335.5,342.5,172.4076,171.9544
179,1338,1334,335.5,342.5,172.4076,171.9544
