Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1506,1477,415.5,381.5,284.659,283.078
2,1488,1477,392,381.5,283.936,283.078
3,1488,1463,388.5,381.5,283.936,281.733
4,1488,1442,378.5,374.5,283.936,280.433
5,1440,1434,378.5,374.5,279.218,280.083
6,1440,1434,377.5,374.5,279.218,280.083
7,1398,1434,364.5,374.5,275.38,280.083
8,1398,1424,364.5,374.5,275.38,279.21
9,1398,1424,364.5,374.5,275.38,279.21
10,1398,1424,364.5,361.5,275.38,279.21
11,1398,1424,364.5,361.5,275.38,279.21
12,1398,1424,364.5,361.5,275.38,278.656
13,1398,1404,364.5,361.5,275.38,276.847
14,1398,1400,364.5,361.5,275.38,276.214
15,1398,1400,364.5,361.5,275.38,276.214
16,1394,1400,364.5,361.5,275.38,276.214
17,1394,1380,364.5,361.5,275.38,274.994
18,1394,1380,363.5,361.5,275.38,274.994
19,1394,1380,363.5,355.5,275.38,274.994
20,1390,1380,363.5,355.5,275.075,274.994
21,1390,1376,363.5,355.5,275.075,274.32
22,1388,1376,353.5,355.5,275.075,274.32
23,1382,1376,353.5,355.5,274.742,274.32
24,1382,1376,348.5,353.5,274.742,274.32
25,1382,1376,348.5,353.5,274.742,274.32
26,1382,1376,348.5,353.5,274.742,274.32
27,1382,1376,348.5,353.5,274.742,274.32
28,1366,1376,348.5,353.5,273.142,274.32
29,1366,1376,347.5,353.5,273.142,274.32
30,1366,1376,347.5,353.5,273.142,274.32
31,1366,1376,347.5,353.5,273.142,274.32
32,1366,1376,347.5,353.5,273.142,274.32
33,1366,1376,347.5,353.5,273.142,274.32
34,1362,1370,347.5,353.5,273.142,273.783
35,1362,1370,345.5,353.5,273.142,273.783
36,1362,1370,345.5,353.5,273.142,273.783
37,1362,1370,345.5,353.5,273.142,273.783
38,1362,1350,345.5,353.5,273.142,272.499
39,1362,1350,345.5,353.5,273.142,272.499
40,1362,1350,345.5,353.5,273.142,272.499
41,1362,1350,345.5,353.5,273.142,272.499
42,1362,1350,345.5,346.5,273.142,272.499
43,1362,1350,345.5,346.5,273.142,272.499
44,1362,1350,345.5,346.5,273.142,272.499
45,1362,1350,345.5,346.5,273.142,272.499
46,1356,1350,341.5,346.5,272.476,272.499
47,1356,1350,341.5,346.5,272.476,272.499
48,1356,1350,341.5,346.5,272.476,272.499
49,1354,1350,341.5,346.5,272.16,272.499
50,1354,1350,341.5,346.5,272.16,272.499
51,1350,1350,341.5,346.5,271.504,272.499
52,1350,1350,341.5,346.5,271.504,272.499
53,1350,1350,341.5,346.5,271.504,272.499
54,1350,1350,341.5,346.5,271.504,272.499
55,1350,1350,341.5,346.5,271.442,272.499
56,1350,1350,341.5,346.5,271.442,272.499
57,1350,1350,341.5,346.5,271.442,272.499
58,1350,1350,341.5,346.5,271.442,272.499
59,1350,1344,341.5,346.5,271.442,271.489
60,1350,1344,341.5,346.5,271.442,271.489
61,1350,1344,341.5,346.5,271.442,271.489
62,1350,1344,341.5,343.5,271.432,271.489
63,1350,1344,341.5,343.5,271.432,271.489
64,1350,1344,341.5,343.5,271.432,271.461
65,1350,1344,341.5,343.5,271.432,271.461
66,1350,1344,341.5,343.5,271.414,271.461
67,1350,1344,341.5,336.5,271.414,271.453
68,1350,1344,341.5,336.5,271.414,271.451
69,1350,1344,341.5,336.5,271.414,271.443
70,1350,1344,341.5,336.5,271.414,271.111
71,1350,1344,341.5,336.5,271.414,271.103
72,1350,1340,341.5,336.5,271.414,270.845
73,1350,1340,341.5,336.5,271.414,270.845
74,1350,1340,341.5,336.5,271.414,270.807
75,1350,1340,341.5,336.5,271.414,270.807
76,1350,1340,341.5,336.5,271.414,270.807
77,1350,1340,341.5,336.5,271.414,270.807
78,1350,1340,341.5,336.5,271.414,270.807
79,1350,1340,341.5,336.5,271.414,270.807
80,1350,1340,341.5,336.5,271.414,270.807
81,1350,1340,341.5,336.5,271.414,270.807
82,1350,1340,341.5,336.5,271.414,270.807
83,1350,1340,341.5,336.5,271.414,270.779
84,1350,1340,341.5,336.5,271.414,270.779
85,1350,1340,341.5,336.5,271.414,270.779
86,1350,1340,341.5,336.5,271.414,270.779
87,1350,1340,341.5,336.5,271.414,270.779
88,1350,1340,341.5,336.5,271.414,270.779
89,1346,1340,341.5,336.5,270.778,270.779
90,1346,1340,341.5,336.5,270.778,270.779
91,1346,1340,341.5,336.5,270.778,270.779
92,1346,1340,341.5,336.5,270.778,270.779
