Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1472,1553,384.5,391.5,183.874,190.306
2,1472,1480,384.5,391.5,183.874,184.9912
3,1472,1480,381.5,378.5,183.874,184.9164
4,1459,1466,381.5,378.5,182.4372,183.7964
5,1459,1437,381.5,378.5,182.4372,180.7272
6,1447,1437,381.5,378.5,181.6872,180.7272
7,1447,1432,367.5,372.5,181.6872,180.7272
8,1447,1432,367.5,367,181.6872,180.7272
9,1447,1432,367.5,367,181.6392,180.5536
10,1405,1403,363.5,367,178.3052,178.2076
11,1405,1403,363.5,367,178.3052,178.1944
12,1405,1403,363.5,367,178.3052,178.1944
13,1405,1389,363.5,367,178.3052,177.0876
14,1405,1389,363.5,367,178.3052,177.0876
15,1405,1389,363.5,367,178.3052,177.0876
16,1405,1389,363.5,367,178.3052,177.0876
17,1405,1389,363.5,367,178.3052,177.0876
18,1405,1389,363.5,353,178.3052,177.0876
19,1405,1389,363.5,353,178.3052,177.0876
20,1405,1382,363.5,353,178.3052,176.5368
21,1405,1382,363.5,353,178.3052,176.5368
22,1405,1382,363.5,353,178.3052,176.5368
23,1405,1382,363.5,353,178.3052,176.5368
24,1405,1382,363.5,353,178.3052,176.5368
25,1402,1382,362.5,353,177.9896,176.5368
26,1402,1382,362.5,353,177.9896,176.5368
27,1402,1382,362,353,177.9896,176.5368
28,1402,1382,362,353,177.9896,176.5368
29,1402,1382,362,353,177.9896,176.5368
30,1402,1382,362,353,177.9896,176.5368
31,1402,1382,360.5,353,177.9896,176.5368
32,1402,1382,359,353,177.9896,176.5368
33,1402,1370,359,353,177.9896,175.578
34,1402,1370,359,353,177.9896,175.578
35,1402,1370,359,353,177.9896,175.578
36,1402,1370,359,353,177.9896,175.5648
37,1386,1370,359,353,176.5832,175.5648
38,1386,1370,359,353,176.5832,175.5648
39,1386,1370,353.5,353,176.5832,175.5648
40,1386,1366,347.5,353,176.5612,175.106
41,1386,1366,347.5,346.5,176.5612,175.106
42,1386,1366,347.5,346.5,176.5612,175.0784
43,1386,1366,347.5,346.5,176.5612,175.0784
44,1386,1366,347.5,346.5,176.5612,175.0784
45,1386,1366,347.5,346.5,176.5612,175.0784
46,1386,1366,347.5,346.5,176.5612,175.0784
47,1386,1366,347.5,346.5,176.5612,175.0784
48,1386,1342,347.5,346.5,176.5612,172.952
49,1386,1342,347.5,346.5,176.5576,172.952
50,1386,1342,347.5,346.5,176.5576,172.952
51,1386,1342,347.5,346.5,176.5576,172.952
52,1386,1342,347.5,346.5,176.5576,172.952
53,1386,1342,347.5,346.5,176.5576,172.952
54,1386,1342,347.5,346.5,176.5576,172.952
55,1386,1342,347.5,346.5,176.5576,172.952
56,1386,1342,347.5,346.5,176.5576,172.952
57,1386,1342,347.5,346.5,176.5576,172.952
58,1386,1342,347.5,346.5,176.5576,172.952
59,1366,1342,347.5,346.5,175.1176,172.952
60,1366,1342,347.5,346.5,175.1176,172.952
61,1366,1342,347.5,346.5,175.1176,172.952
62,1366,1342,347.5,346.5,175.1176,172.952
63,1366,1342,347.5,346.5,175.1176,172.952
64,1366,1342,347.5,346.5,175.1176,172.952
65,1366,1342,347.5,346.5,175.1176,172.952
66,1366,1342,347.5,346.5,175.1176,172.952
67,1366,1342,347.5,346.5,175.1176,172.952
68,1366,1342,347.5,346.5,175.1176,172.952
69,1366,1342,347.5,346.5,175.1176,172.952
70,1366,1342,347.5,346.5,175.1176,172.952
71,1366,1342,347.5,346.5,175.1176,172.952
72,1366,1342,347.5,346.5,175.1176,172.952
73,1362,1342,347.5,346.5,174.6712,172.952
74,1362,1342,347.5,346.5,174.6712,172.952
75,1362,1342,347.5,346.5,174.6712,172.952
76,1362,1342,347.5,346.5,174.6712,172.952
77,1362,1342,347.5,346.5,174.6712,172.952
78,1362,1342,347.5,346.5,174.6712,172.952
79,1362,1342,347.5,346.5,174.6712,172.952
80,1362,1342,347.5,346.5,174.6712,172.952
81,1362,1342,347.5,346.5,174.6712,172.952
82,1362,1342,347.5,346.5,174.6712,172.952
83,1362,1342,347.5,346.5,174.6712,172.952
