Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1983,1969,367.333333333333,338.333333333333,208.4575,210.42125
2,1983,1969,363.333333333333,338.333333333333,208.4575,210.42125
3,1983,1969,351.666666666667,338.333333333333,208.4575,210.42125
4,1983,1969,351.666666666667,338.333333333333,208.4575,210.42125
5,1981,1953,351.666666666667,338.333333333333,208.105,208.76125
6,1981,1953,351.666666666667,338.333333333333,208.105,208.76125
7,1981,1953,351.666666666667,338.333333333333,208.105,208.76125
8,1981,1953,346.666666666667,338.333333333333,208.105,208.76125
9,1981,1953,346.666666666667,338.333333333333,208.105,208.76125
10,1981,1953,346.666666666667,338.333333333333,206.81125,208.76125
11,1981,1953,346.333333333333,338.333333333333,206.81125,208.76125
12,1939,1953,346.333333333333,338.333333333333,206.81125,208.76125
13,1939,1953,346.333333333333,338.333333333333,206.81125,208.76125
14,1939,1953,346.333333333333,338.333333333333,206.81125,208.76125
15,1939,1953,346.333333333333,338.333333333333,205.29625,208.76125
16,1939,1953,346.333333333333,338.333333333333,205.29625,208.76125
17,1939,1953,346.333333333333,338.333333333333,205.29625,208.76125
18,1939,1953,346.333333333333,338.333333333333,205.29625,208.76125
19,1939,1953,346.333333333333,333.666666666667,205.29625,208.76125
20,1939,1953,346.333333333333,333.666666666667,205.29625,208.76125
21,1891,1949,334,333.666666666667,198.235,206.65
22,1891,1949,334,333.666666666667,198.235,206.65
23,1891,1949,334,333.666666666667,198.235,206.65
24,1891,1915,333,333.666666666667,198.235,203.725
25,1891,1915,333,333.666666666667,198.235,203.725
26,1891,1915,333,333.666666666667,198.235,203.725
27,1891,1915,327.666666666667,333.666666666667,198.235,203.725
28,1891,1915,327.666666666667,333.666666666667,198.235,203.725
29,1891,1915,327.666666666667,326.666666666667,198.235,203.725
30,1891,1915,323.666666666667,326.666666666667,198.235,203.725
31,1891,1915,323,324.666666666667,198.235,203.725
32,1891,1915,323,324.666666666667,198.235,203.725
33,1891,1915,323,324.666666666667,198.235,203.725
34,1891,1915,323,324.666666666667,198.235,203.725
35,1891,1915,323,324.666666666667,198.235,203.725
36,1891,1915,323,324.666666666667,198.235,203.725
37,1891,1915,323,324.666666666667,198.235,203.725
38,1891,1915,323,324.666666666667,198.235,203.725
39,1891,1915,323,324.666666666667,198.235,203.725
40,1891,1911,323,324.666666666667,198.235,203.55375
41,1891,1911,323,324.666666666667,198.235,203.55375
42,1891,1911,323,324.666666666667,198.235,203.55375
43,1891,1911,323,324.666666666667,198.235,203.55375
44,1891,1911,323,324.666666666667,198.235,203.55375
45,1891,1911,323,324.666666666667,198.235,203.55375
46,1891,1911,323,324.666666666667,198.235,203.55375
47,1891,1911,323,324.666666666667,198.235,203.55375
48,1891,1911,323,324.666666666667,198.235,203.55375
49,1891,1911,323,324.666666666667,198.235,203.55375
50,1891,1911,323,324.666666666667,198.235,203.55375
51,1891,1911,323,324.666666666667,198.235,203.55375
52,1883,1911,323,324.666666666667,197.81,203.55375
53,1883,1911,323,324.666666666667,197.81,203.55375
54,1873,1911,323,324.666666666667,197.81,203.55375
55,1873,1911,321,324.666666666667,197.81,203.55375
56,1873,1911,321,324.666666666667,197.81,203.55375
57,1873,1911,321,324.666666666667,197.81,203.55375
58,1873,1911,321,324.666666666667,197.81,203.55375
59,1873,1911,319,324.666666666667,197.81,203.55375
60,1873,1911,319,324.666666666667,197.81,203.55375
61,1873,1911,319,324.666666666667,197.81,203.55375
62,1873,1911,319,324.666666666667,197.81,203.55375
63,1873,1911,319,324.666666666667,197.81,203.55375
64,1873,1911,319,324.666666666667,197.81,203.55375
65,1873,1911,319,324.666666666667,197.81,203.55375
66,1873,1911,319,324.666666666667,197.81,203.55375
67,1873,1911,319,324.666666666667,197.81,203.55375
68,1873,1911,319,324.666666666667,197.81,203.55375
69,1871,1911,319,324.666666666667,196.9725,203.55375
70,1871,1911,319,324.666666666667,196.9725,203.55375
71,1871,1911,319,324.666666666667,196.9725,203.55375
72,1871,1911,319,324.666666666667,196.9725,203.55375
73,1871,1911,319,324.666666666667,196.9725,203.55375
74,1871,1911,319,324.666666666667,196.9725,203.55375
75,1869,1911,319,324.666666666667,194.9625,203.55375
76,1869,1911,319,324.666666666667,194.9625,203.55375
77,1869,1911,319,324.666666666667,194.9625,203.55375
78,1869,1911,319,324.666666666667,194.9625,203.55375
79,1869,1911,318.333333333333,324.666666666667,194.9625,203.55375
80,1869,1911,318.333333333333,324.666666666667,194.9625,203.55375
81,1869,1911,318.333333333333,324.666666666667,194.9625,203.55375
82,1869,1901,318.333333333333,321,194.9625,200.935
83,1869,1901,318.333333333333,321,194.9625,200.935
84,1869,1901,318.333333333333,321,194.9625,200.935
85,1869,1901,318.333333333333,321,194.9625,200.935
86,1869,1901,318.333333333333,321,194.9625,200.935
87,1869,1901,318.333333333333,321,194.9625,200.935
88,1869,1901,318.333333333333,321,194.9625,200.935
89,1869,1901,318.333333333333,321,194.9625,200.935
90,1869,1901,318.333333333333,321,194.9625,200.935
91,1869,1901,318.333333333333,321,194.9625,200.935
92,1869,1901,318.333333333333,321,194.9625,200.935
93,1869,1901,318.333333333333,321,194.9625,200.935
94,1869,1901,318.333333333333,321,194.9625,200.935
95,1869,1901,318.333333333333,321,194.9625,200.935
96,1869,1901,318.333333333333,321,194.9625,200.935
97,1869,1901,318.333333333333,321,194.9625,200.935
98,1869,1901,318.333333333333,321,194.9625,200.935
99,1869,1901,318.333333333333,321,194.9625,200.935
100,1869,1901,318.333333333333,321,194.9625,200.935
101,1869,1901,318.333333333333,321,194.9625,200.935
102,1869,1901,318.333333333333,321,194.9625,200.935
103,1869,1901,318.333333333333,321,194.9625,200.935
104,1869,1901,318.333333333333,321,194.9625,200.935
105,1869,1901,318.333333333333,321,194.9625,200.935
106,1869,1901,318.333333333333,321,194.9625,200.935
107,1869,1901,318.333333333333,321,194.9625,200.935
108,1869,1901,318.333333333333,321,194.9625,200.935
109,1869,1901,318.333333333333,321,194.9625,200.935
110,1869,1901,318.333333333333,321,194.9625,200.935
111,1869,1901,318.333333333333,321,194.9625,200.935
112,1869,1901,318.333333333333,321,194.9625,200.935
113,1869,1901,318.333333333333,321,194.9625,200.935
114,1869,1901,318.333333333333,321,194.9625,200.935
115,1869,1901,318.333333333333,321,194.9625,200.935
116,1869,1901,318.333333333333,321,194.9625,200.935
117,1869,1901,318.333333333333,321,194.9625,200.935
118,1869,1901,318.333333333333,321,194.9625,200.935
119,1869,1901,318.333333333333,321,194.9625,200.935
120,1869,1901,318.333333333333,321,194.9625,200.935
121,1869,1901,318.333333333333,321,194.9625,200.935
122,1869,1901,318.333333333333,321,194.9625,200.935
123,1869,1901,318.333333333333,321,194.9625,200.935
124,1869,1901,318.333333333333,321,194.9625,200.935
125,1869,1901,318.333333333333,321,194.9625,200.935
126,1869,1901,318.333333333333,321,194.9625,200.935
127,1869,1901,318.333333333333,321,194.9625,200.935
128,1869,1901,318.333333333333,321,194.9625,200.935
129,1869,1901,318.333333333333,321,194.9625,200.935
130,1869,1901,318.333333333333,321,194.9625,200.935
131,1869,1901,318.333333333333,321,194.9625,200.935
132,1869,1901,318.333333333333,321,194.9625,200.935
133,1869,1901,318.333333333333,321,194.9625,200.935
134,1869,1901,318.333333333333,321,194.9625,200.935
135,1869,1901,318.333333333333,321,194.9625,200.935
136,1869,1901,318.333333333333,321,194.9625,200.935
137,1869,1901,318.333333333333,321,194.9625,200.935
138,1869,1901,318.333333333333,321,194.9625,200.935
139,1869,1901,318.333333333333,321,194.9625,200.935
140,1869,1901,318.333333333333,321,194.9625,200.935
141,1869,1901,318.333333333333,321,194.9625,200.935
142,1869,1901,314,321,194.9625,200.935
143,1869,1901,314,321,194.9625,200.935
144,1869,1901,314,321,194.9625,200.935
145,1869,1901,314,321,194.9625,200.935
146,1869,1901,314,321,194.9625,200.935
147,1869,1901,314,321,194.9625,200.935
148,1869,1901,314,321,194.9625,200.935
149,1869,1901,314,321,194.9625,200.935
150,1869,1901,314,321,194.9625,200.935
151,1869,1901,314,321,194.9625,200.935
152,1869,1901,314,321,194.9625,200.935
153,1869,1901,314,321,194.9625,200.935
154,1869,1901,314,321,194.9625,200.935
155,1869,1901,314,321,194.9625,200.935
156,1869,1901,314,321,194.9625,200.935
157,1869,1901,314,321,194.9625,200.935
158,1869,1901,314,321,194.9625,200.935
159,1869,1901,314,321,194.6625,200.935
160,1869,1901,314,321,194.6625,200.935
161,1869,1901,314,321,194.6625,200.935
162,1869,1901,314,321,194.6625,200.935
163,1869,1901,314,321,194.6625,200.935
164,1869,1901,314,321,194.6625,200.935
165,1869,1901,314,321,194.6625,200.935
166,1869,1901,314,321,194.6625,200.935
167,1869,1901,314,321,194.6625,200.935
168,1869,1901,314,321,194.6625,200.935
169,1869,1901,314,321,194.6625,200.935
170,1869,1901,314,321,194.6625,200.935
171,1869,1901,314,321,194.6625,200.935
172,1869,1901,314,321,194.6625,200.935
173,1869,1901,314,321,194.6625,200.935
174,1869,1901,314,321,194.6625,200.935
175,1869,1901,314,321,194.6625,200.935
176,1869,1901,314,321,194.6625,200.935
177,1869,1901,314,321,194.6625,200.935
178,1869,1901,314,321,194.6625,200.935
179,1869,1901,314,321,194.6625,200.935
180,1869,1901,314,321,194.6625,200.935
181,1869,1901,314,321,194.6625,200.935
182,1869,1901,314,321,194.6625,200.935
183,1869,1901,314,321,194.6625,200.935
184,1869,1901,314,321,194.6625,200.935
185,1869,1901,314,321,194.6625,200.935
186,1869,1901,313.666666666667,321,194.6625,200.935
187,1869,1901,313.666666666667,321,194.6625,200.935
188,1869,1901,313.666666666667,321,194.6625,200.935
189,1869,1901,313.666666666667,321,194.6625,200.935
190,1869,1901,313.666666666667,321,194.6625,200.935
191,1869,1901,313.666666666667,321,194.6625,200.935
192,1869,1901,313.666666666667,321,194.6625,200.935
193,1869,1901,313.666666666667,321,194.6625,200.935
194,1869,1901,313.666666666667,321,194.6625,200.935
195,1869,1901,313.666666666667,321,194.6625,200.935
196,1869,1901,313.666666666667,321,194.6625,200.935
197,1869,1901,313.666666666667,321,194.6625,200.935
198,1869,1901,313.666666666667,321,194.6625,200.935
199,1869,1901,313.666666666667,321,194.6625,200.935
200,1869,1901,313.666666666667,321,194.6625,200.935
201,1869,1901,313.666666666667,321,194.6625,200.935
202,1869,1901,313.666666666667,321,194.6625,200.935
203,1869,1901,313.666666666667,321,194.6625,200.935
204,1869,1901,313.666666666667,321,194.6625,200.935
205,1869,1901,313.666666666667,321,194.6625,200.935
206,1869,1901,313.666666666667,321,194.6625,200.935
207,1869,1901,313.666666666667,321,194.6625,200.935
208,1869,1901,313.666666666667,321,194.6625,200.935
209,1869,1901,313.666666666667,321,194.6625,200.935
210,1869,1901,313.666666666667,321,194.6625,200.935
211,1869,1901,313.666666666667,321,194.6625,200.935
212,1869,1901,313.666666666667,321,194.6625,200.935
213,1869,1901,313.666666666667,321,194.6625,200.935
214,1869,1901,313.666666666667,321,194.6625,200.935
215,1869,1901,313.666666666667,321,194.6625,200.935
216,1869,1901,313.666666666667,321,194.6625,200.935
217,1869,1901,313.666666666667,321,194.6625,200.935
218,1869,1901,313.666666666667,321,194.6625,200.935
219,1869,1901,313.666666666667,321,194.6625,200.935
220,1869,1901,313.666666666667,321,194.6625,200.935
221,1869,1901,313.666666666667,321,194.6625,200.935
222,1869,1901,313.666666666667,321,194.6625,200.935
223,1869,1901,313.666666666667,321,194.6625,200.935
224,1869,1887,313.666666666667,321,194.6625,200.935
225,1869,1887,313.666666666667,321,194.6625,200.31
226,1869,1887,313.666666666667,321,194.6625,200.31
227,1869,1887,313.666666666667,321,194.6625,200.31
228,1869,1887,313.666666666667,321,194.6625,200.31
229,1869,1887,313.666666666667,321,194.6625,200.31
230,1869,1887,313.666666666667,321,194.6625,200.31
231,1869,1887,313.666666666667,321,194.6625,200.31
232,1869,1887,313.666666666667,321,194.6625,200.31
233,1869,1887,313.666666666667,321,194.6625,200.31
234,1869,1887,313.666666666667,321,194.6625,200.31
235,1869,1887,313.666666666667,321,194.6625,200.31
236,1869,1887,313.666666666667,321,194.6625,200.31
237,1869,1887,313.666666666667,321,194.6625,200.31
238,1869,1887,313.666666666667,321,194.6625,200.31
239,1869,1887,313.666666666667,321,194.6625,200.31
240,1851,1887,313.666666666667,321,194.6625,200.31
241,1851,1887,313.666666666667,321,194.6625,200.31
