Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1514,1484,389.5,398.5,186.8588,185.0412
2,1478,1480,389.5,398.5,184.0332,184.404
3,1421,1480,362.5,393,179.484,184.404
4,1421,1439,362.5,382,179.484,180.914
5,1421,1439,362.5,372.5,179.484,180.914
6,1421,1439,362.5,372.5,179.484,180.914
7,1417,1439,362.5,372.5,179.22,180.914
8,1417,1439,362.5,372.5,179.22,180.914
9,1417,1439,362.5,372.5,179.22,180.914
10,1417,1439,362.5,372.5,179.22,180.914
11,1417,1439,362.5,372.5,179.22,180.914
12,1417,1420,362.5,372.5,179.22,179.356
13,1417,1420,362.5,372.5,179.22,179.356
14,1414,1420,362.5,362.5,179.22,179.356
15,1414,1405,362.5,362.5,179.22,178.0668
16,1414,1405,362.5,362.5,179.22,178.0668
17,1410,1405,362.5,362.5,178.4908,178.0668
18,1410,1390,362.5,350.5,178.4908,177.2208
19,1410,1390,362.5,350.5,178.4908,177.2208
20,1410,1390,355.5,350.5,178.4908,177.2208
21,1403,1390,355.5,350.5,178.0956,177.2208
22,1403,1390,355.5,350.5,178.0956,177.2208
23,1403,1390,355.5,350.5,178.0956,177.2208
24,1396,1390,355.5,350.5,177.4152,177.2208
25,1396,1390,355.5,350.5,177.4152,177.2208
26,1396,1390,355.5,350.5,177.4152,177.2208
27,1396,1390,355.5,350.5,177.4152,177.2208
28,1396,1390,355.5,350.5,177.4152,177.2208
29,1396,1388,355.5,350.5,177.4152,177.1808
30,1396,1388,355.5,350.5,177.4152,177.1808
31,1396,1388,355.5,350.5,177.4152,177.1808
32,1396,1388,355.5,350.5,177.4152,177.1808
33,1396,1388,355.5,350.5,177.4152,177.1808
34,1383,1388,355.5,350.5,176.3772,177.1708
35,1383,1388,355.5,350.5,176.3772,177.1708
36,1383,1388,355.5,350.5,176.3772,177.1708
37,1383,1388,355.5,350.5,176.3772,177.1708
38,1383,1388,355.5,350.5,176.3772,177.1708
39,1383,1386,355.5,350.5,176.348,176.7608
40,1383,1386,355.5,350.5,176.348,176.7608
41,1370,1386,349.5,350.5,175.326,176.7608
42,1370,1386,349.5,350.5,175.326,176.7608
43,1370,1386,349.5,350.5,175.326,176.7608
44,1370,1384,349.5,349.5,175.326,176.7208
45,1370,1384,349.5,349.5,175.326,176.7208
46,1370,1384,349.5,349.5,175.326,176.7208
47,1370,1384,349.5,349.5,175.326,176.7208
48,1370,1384,349.5,349.5,175.326,176.7208
49,1362,1384,349.5,349.5,174.426,176.7208
50,1362,1384,347.5,349.5,174.426,176.7208
51,1362,1384,347.5,349.5,174.426,176.7208
52,1362,1382,347.5,347.5,174.426,176.4932
53,1362,1370,347.5,347.5,174.426,175.5452
54,1350,1370,347.5,347.5,173.468,175.5452
55,1350,1370,347.5,347.5,173.468,175.5452
56,1350,1370,347.5,347.5,173.468,175.5452
57,1350,1370,347.5,347.5,173.468,175.5452
58,1350,1370,347.5,347.5,173.468,175.5452
59,1350,1370,347.5,347.5,173.468,175.5452
60,1350,1370,347.5,347.5,173.4536,175.5452
61,1350,1370,347.5,347.5,173.4536,175.5452
62,1350,1370,347.5,347.5,173.4536,175.5452
63,1350,1370,347.5,343.5,173.4536,175.5228
64,1350,1370,341.5,343.5,173.4536,175.5228
65,1342,1370,341.5,343.5,172.9524,175.5228
66,1342,1370,341.5,343.5,172.9524,175.5228
67,1342,1370,341.5,343.5,172.9524,175.5228
68,1342,1370,341.5,343.5,172.9524,175.5228
69,1338,1370,341.5,343.5,172.4804,175.5228
70,1338,1370,341.5,343.5,172.4804,175.5228
71,1338,1370,341.5,343.5,172.4804,175.5228
72,1338,1370,337.5,343.5,172.4804,175.5228
73,1338,1370,337.5,343.5,172.4804,175.5228
74,1338,1370,337.5,343.5,172.4804,175.5228
75,1338,1370,337.5,343.5,172.4804,175.5228
76,1338,1370,337.5,343.5,172.4804,175.5228
77,1338,1366,337.5,341.5,172.4804,175.0836
78,1338,1366,337.5,341.5,172.4804,175.0836
