Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
123,1366,1358,343.5,341.5,175.0556,174.3408
124,1366,1358,343.5,341.5,175.0556,174.3408
125,1366,1358,343.5,341.5,175.0556,174.3408
126,1366,1358,343.5,341.5,175.0556,174.3408
127,1366,1358,341.5,341.5,175.0556,174.3408
128,1366,1358,341.5,341.5,175.0556,174.3408
129,1366,1358,341.5,341.5,175.0556,174.3408
130,1366,1358,341.5,341.5,175.0556,174.3408
131,1366,1358,341.5,341.5,175.0556,174.3408
132,1366,1358,341.5,341.5,175.0556,174.3408
133,1366,1358,341.5,341.5,175.0556,174.3408
134,1366,1358,341.5,341.5,175.0556,174.3408
135,1366,1358,341.5,341.5,175.0556,174.3408
136,1366,1358,341.5,341.5,175.0556,174.3408
137,1366,1358,341.5,341.5,175.0556,174.3408
138,1362,1358,341.5,341.5,174.8644,174.3408
139,1362,1358,341.5,341.5,174.8644,174.3408
140,1362,1358,341.5,341.5,174.8644,174.3408
141,1362,1358,341.5,341.5,174.8644,174.3408
142,1362,1358,341.5,341.5,174.8644,174.3408
143,1362,1358,341.5,341.5,174.8644,174.3408
144,1362,1358,341.5,341.5,174.8644,174.3408
145,1362,1358,341.5,341.5,174.8644,174.3408
146,1362,1358,341.5,341.5,174.8644,174.3408
147,1362,1358,341.5,341.5,174.8644,174.3408
148,1362,1358,341.5,341.5,174.8644,174.3408
149,1362,1358,341.5,341.5,174.8644,174.3408
150,1362,1358,341.5,341.5,174.8644,174.3408
151,1362,1358,341.5,341.5,174.8644,174.3408
152,1362,1358,341.5,341.5,174.8644,174.3408
153,1362,1358,341.5,341.5,174.8644,174.3408
154,1362,1358,341.5,341.5,174.8644,174.3408
155,1362,1358,341.5,341.5,174.8644,174.3408
156,1362,1358,341.5,341.5,174.8644,174.3408
157,1362,1358,341.5,341.5,174.8612,174.3408
158,1362,1358,341.5,341.5,174.8612,174.3408
159,1362,1358,341.5,341.5,174.8612,174.3408
160,1362,1358,341.5,341.5,174.8612,174.3408
161,1342,1358,341.5,341.5,172.9524,174.3408
162,1342,1358,341.5,341.5,172.9524,174.3408
163,1342,1342,341.5,335.5,172.9524,172.958
164,1342,1342,341.5,335.5,172.9412,172.958
165,1342,1342,341.5,335.5,172.9412,172.958
166,1342,1342,341.5,335.5,172.9412,172.958
167,1342,1342,341.5,335.5,172.9412,172.958
168,1342,1342,341.5,335.5,172.9412,172.958
169,1342,1342,341.5,335.5,172.9412,172.958
170,1342,1342,341.5,335.5,172.9412,172.958
171,1342,1342,341.5,335.5,172.9412,172.954
172,1342,1342,341.5,335.5,172.9412,172.954
173,1342,1342,341.5,335.5,172.9412,172.954
174,1342,1342,341.5,335.5,172.9412,172.954
175,1342,1342,341.5,335.5,172.9412,172.954
176,1342,1342,341.5,335.5,172.9412,172.954
177,1342,1342,341.5,335.5,172.9412,172.954
178,1342,1342,341.5,335.5,172.9412,172.954
179,1342,1342,341.5,335.5,172.9412,172.954
180,1342,1342,341.5,335.5,172.9412,172.954
181,1342,1342,341.5,335.5,172.9412,172.954
182,1342,1342,341.5,335.5,172.9412,172.954
183,1342,1342,341.5,335.5,172.9412,172.954
184,1342,1342,341.5,335.5,172.9412,172.9432
185,1342,1342,341.5,335.5,172.9412,172.9432
186,1342,1342,335.5,335.5,172.9412,172.9432
187,1342,1342,335.5,335.5,172.9412,172.9432
188,1342,1342,335.5,335.5,172.9412,172.9432
189,1342,1342,335.5,335.5,172.9412,172.9432
190,1342,1342,335.5,335.5,172.9412,172.9432
191,1342,1342,335.5,335.5,172.9412,172.9432
192,1342,1342,335.5,335.5,172.9412,172.9432
193,1342,1342,335.5,335.5,172.9412,172.9432
194,1342,1342,335.5,335.5,172.9412,172.9432
195,1342,1342,335.5,335.5,172.9412,172.9432
196,1342,1342,335.5,335.5,172.9412,172.9432
197,1342,1342,335.5,335.5,172.9412,172.9432
198,1342,1342,335.5,335.5,172.9412,172.9432
199,1342,1342,335.5,335.5,172.9412,172.9432
200,1342,1342,335.5,335.5,172.9412,172.9432
201,1342,1342,335.5,335.5,172.9412,172.9432
202,1342,1342,335.5,335.5,172.9412,172.9432
203,1342,1342,335.5,335.5,172.9412,172.9432
204,1342,1342,335.5,335.5,172.9412,172.9432
205,1342,1342,335.5,335.5,172.9412,172.9432
206,1342,1342,335.5,335.5,172.9268,172.9432
207,1342,1342,335.5,335.5,172.9268,172.9432
208,1342,1342,335.5,335.5,172.9268,172.9432
209,1342,1342,335.5,335.5,172.9268,172.9432
210,1342,1342,335.5,335.5,172.9268,172.9432
211,1342,1342,335.5,335.5,172.9268,172.9432
212,1342,1342,335.5,335.5,172.9268,172.9432
213,1342,1342,335.5,335.5,172.9268,172.9432
214,1338,1342,335.5,335.5,172.4948,172.9432
215,1338,1342,335.5,335.5,172.4948,172.9432
216,1338,1342,335.5,335.5,172.4948,172.9432
217,1338,1342,335.5,335.5,172.4948,172.9432
218,1338,1342,335.5,335.5,172.4948,172.9432
219,1338,1342,335.5,335.5,172.4948,172.9432
220,1338,1342,335.5,335.5,172.4948,172.9432
221,1338,1342,335.5,335.5,172.4948,172.9432
222,1338,1342,335.5,335.5,172.4948,172.9432
223,1338,1342,335.5,335.5,172.4948,172.9432
224,1338,1342,335.5,335.5,172.4948,172.9432
225,1338,1342,335.5,335.5,172.4948,172.9432
226,1338,1342,335.5,335.5,172.4948,172.9432
227,1338,1342,335.5,335.5,172.4948,172.9432
228,1338,1342,335.5,335.5,172.4948,172.9432
229,1338,1342,335.5,335.5,172.4948,172.9432
230,1338,1342,335.5,335.5,172.4948,172.9432
231,1338,1342,335.5,335.5,172.4948,172.9432
232,1338,1342,335.5,335.5,172.4948,172.9432
233,1338,1342,335.5,335.5,172.4948,172.9432
234,1338,1342,335.5,335.5,172.4948,172.9432
235,1338,1342,335.5,335.5,172.4948,172.9432
236,1338,1342,335.5,335.5,172.4948,172.9432
237,1338,1342,335.5,335.5,172.4948,172.9432
238,1338,1342,335.5,335.5,172.4948,172.9432
239,1338,1342,335.5,335.5,172.4948,172.9432
240,1338,1342,335.5,335.5,172.4948,172.9432
241,1338,1342,335.5,335.5,172.4948,172.9432
242,1338,1342,335.5,335.5,172.4948,172.9432
243,1338,1342,335.5,335.5,172.4948,172.9432
244,1338,1342,335.5,335.5,172.4948,172.9432
245,1338,1342,335.5,335.5,172.4948,172.9432
246,1338,1342,335.5,335.5,172.4948,172.9432
247,1338,1342,335.5,335.5,172.4948,172.9432
248,1338,1342,335.5,335.5,172.4948,172.9432
249,1338,1342,335.5,335.5,172.4948,172.9432
250,1338,1342,335.5,335.5,172.4948,172.9432
