Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1458,1477,366.5,406.5,182.6904,184.1596
2,1458,1452,366.5,395.5,182.6904,182.1596
3,1458,1449,366.5,387,182.6904,181.5908
4,1446,1449,366.5,387,181.582,181.5908
5,1441,1437,366.5,381,181.3688,181.0048
6,1441,1437,366.5,373.5,181.3688,181.0048
7,1422,1437,366.5,373.5,179.6516,181.0048
8,1422,1416,366.5,372.5,179.544,179.1644
9,1419,1416,366.5,366.5,179.3996,179.1644
10,1419,1390,366.5,349.5,179.3996,177.0228
11,1419,1390,366.5,349.5,179.3996,177.0228
12,1414,1390,366.5,349.5,178.9316,177.0228
13,1414,1390,366.5,349.5,178.9316,177.0228
14,1414,1390,366,349.5,178.9316,177.0228
15,1414,1390,361.5,349.5,178.9316,177.0228
16,1391,1390,361.5,349.5,177.0884,177.0228
17,1391,1390,356.5,349.5,177.0884,177.0084
18,1391,1374,356.5,349.5,177.0884,175.9936
19,1391,1374,356.5,349.5,177.0884,175.9936
20,1391,1374,356.5,349.5,177.0884,175.9936
21,1391,1374,356.5,349.5,177.0884,175.9936
22,1391,1374,356.5,349.5,177.0884,175.9936
23,1386,1374,349.5,349.5,176.5736,175.9936
24,1370,1374,349.5,349.5,175.5832,175.9936
25,1370,1374,349.5,347.5,175.5832,175.9936
26,1370,1374,349.5,347.5,175.5832,175.9936
27,1370,1374,349.5,347.5,175.5832,175.9936
28,1370,1374,349.5,345.5,175.5832,175.9936
29,1370,1374,349.5,345.5,175.5832,175.9936
30,1370,1374,349.5,345.5,175.5832,175.9936
31,1370,1374,349.5,345.5,175.5832,175.9816
32,1370,1374,349.5,345.5,175.5832,175.9816
33,1370,1374,349.5,345.5,175.5832,175.9816
34,1370,1374,349.5,345.5,175.5832,175.9816
35,1370,1374,347.5,345.5,175.5832,175.9816
36,1370,1374,347.5,345.5,175.5832,175.9816
37,1370,1374,347.5,345.5,175.5832,175.9816
38,1370,1374,347.5,345.5,175.5832,175.9816
39,1370,1374,347.5,345.5,175.5832,175.9816
