Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1580,1511,410.5,402.5,192.3144,187.104
2,1565,1452,399.5,369.5,190.916,182.008
3,1504,1440,388,369.5,186.0864,181.048
4,1459,1440,386.5,369.5,182.3428,181.048
5,1459,1440,386.5,369.5,182.3428,181.048
6,1443,1440,386.5,369.5,181.4028,180.9224
7,1443,1419,380,367,181.4028,179.2128
8,1440,1400,371.5,362.5,181.088,177.6928
9,1440,1400,371.5,362.5,181.088,177.6928
10,1440,1392,370.5,362.5,181.088,177.0096
11,1429,1392,370.5,359.5,180.2188,177.0096
12,1429,1382,370.5,356.5,180.2188,176.4808
13,1429,1378,370.5,356.5,180.2188,175.822
14,1429,1378,369.5,356.5,180.2188,175.822
15,1429,1378,367.5,356.5,180.2188,175.822
16,1429,1378,367.5,353.5,180.2188,175.822
17,1429,1378,367.5,353.5,180.2188,175.822
18,1429,1378,366.5,353.5,180.2188,175.822
19,1424,1354,366.5,347.5,180.098,173.9164
20,1424,1354,366.5,341.5,180.098,173.9164
21,1424,1354,364.5,341.5,180.098,173.9164
22,1424,1354,364.5,341.5,180.098,173.9164
23,1424,1354,364.5,341.5,179.7484,173.9164
24,1424,1350,364.5,341.5,179.7484,173.4404
25,1410,1350,364.5,341.5,178.4756,173.4404
26,1410,1350,364.5,341.5,178.4756,173.4404
27,1410,1342,364.5,341.5,178.4756,172.9644
28,1410,1342,364.5,341.5,178.4756,172.9644
29,1410,1342,363.5,341.5,178.4496,172.9644
30,1400,1342,363.5,341.5,177.9452,172.9644
31,1400,1342,363.5,341.5,177.9452,172.9644
32,1400,1342,357.5,341.5,177.9452,172.9644
33,1400,1342,357.5,341.5,177.9452,172.9644
34,1382,1342,352.5,341.5,176.532,172.9564
35,1382,1342,352.5,341.5,176.532,172.9564
36,1382,1342,352.5,341.5,176.532,172.9564
37,1382,1342,352.5,341.5,176.532,172.9564
38,1382,1342,352.5,341.5,176.532,172.942
39,1382,1342,352.5,341.5,176.532,172.942
40,1382,1342,352.5,341.5,176.532,172.942
41,1382,1342,352.5,341.5,176.532,172.9388
42,1382,1342,352.5,337.5,176.532,172.9388
43,1382,1342,352.5,337.5,176.532,172.9388
44,1382,1342,352.5,337.5,176.532,172.9388
45,1382,1342,352.5,337.5,176.532,172.9388
46,1374,1338,352.5,337.5,176.0156,172.522
47,1374,1338,352.5,337.5,176.0156,172.522
48,1374,1338,352.5,337.5,176.0156,172.522
49,1374,1338,348.5,337.5,176.0156,172.5104
50,1374,1338,348.5,337.5,175.618,172.5104
51,1374,1338,348.5,337.5,175.618,172.5104
52,1374,1338,348.5,337.5,175.618,172.5068
53,1370,1338,348.5,335.5,175.554,172.5068
54,1370,1338,348.5,335.5,175.554,172.5068
55,1370,1338,348.5,335.5,175.554,172.4924
56,1366,1338,348.5,335.5,174.902,172.4924
57,1366,1338,348.5,335.5,174.902,172.4924
58,1366,1338,348.5,335.5,174.902,172.4924
59,1366,1338,344.5,335.5,174.902,172.4924
60,1366,1338,344.5,335.5,174.902,172.4924
61,1366,1338,344.5,335.5,174.902,172.4924
62,1358,1338,344.5,335.5,174.414,172.4924
63,1358,1338,344.5,335.5,174.414,172.4924
64,1358,1338,344.5,335.5,174.414,172.4924
65,1358,1338,344.5,335.5,174.414,172.4924
66,1358,1338,344.5,335.5,174.414,172.4924
67,1358,1338,344.5,335.5,174.414,172.4924
68,1358,1338,344.5,335.5,174.414,172.4924
69,1358,1338,344.5,335.5,174.414,172.4924
70,1358,1338,344.5,335.5,174.414,172.4924
71,1358,1338,344.5,335.5,174.414,172.4924
72,1358,1338,344.5,335.5,174.414,172.4924
73,1358,1338,344.5,335.5,174.414,172.4924
74,1358,1338,344.5,335.5,174.414,172.4924
75,1358,1338,344.5,335.5,174.414,172.4924
76,1358,1338,344.5,335.5,174.414,172.4924
77,1358,1338,344.5,335.5,174.402,172.4924
78,1358,1338,344.5,335.5,174.402,172.4924
79,1358,1338,344.5,335.5,174.402,172.4924
80,1358,1338,344.5,335.5,174.402,172.4924
81,1358,1338,344.5,335.5,174.402,172.4924
82,1358,1338,344.5,335.5,174.402,172.4924
83,1358,1338,344.5,335.5,174.402,172.4924
84,1358,1338,342.5,335.5,174.402,172.4924
85,1346,1338,342.5,335.5,173.454,172.4924
86,1346,1338,342.5,335.5,173.454,172.4924
87,1346,1338,342.5,335.5,173.454,172.4924
88,1346,1338,342.5,335.5,173.454,172.4924
89,1346,1338,342.5,335.5,173.454,172.4924
90,1346,1338,342.5,335.5,173.454,172.4924
91,1346,1338,342.5,335.5,173.454,172.4924
92,1346,1338,342.5,335.5,173.424,172.4924
93,1346,1338,342.5,335.5,173.424,172.4924
94,1346,1338,342.5,335.5,173.424,172.4924
95,1346,1338,342.5,335.5,173.424,172.4924
96,1346,1338,342.5,335.5,173.424,172.4924
97,1346,1338,342.5,335.5,173.424,172.4924
98,1346,1338,342.5,335.5,173.424,172.4924
99,1346,1338,342.5,335.5,173.424,172.4924
100,1346,1338,342.5,335.5,173.424,172.4924
101,1346,1338,342.5,335.5,173.424,172.4924
102,1346,1338,342.5,335.5,173.424,172.4924
103,1346,1338,342.5,335.5,173.424,172.4924
104,1346,1338,342.5,335.5,173.424,172.4924
105,1346,1338,342.5,335.5,173.424,172.4924
106,1346,1338,342.5,335.5,173.424,172.4924
107,1346,1338,342.5,335.5,173.416,172.4924
108,1346,1338,342.5,335.5,173.416,172.4924
109,1346,1338,342.5,335.5,173.416,172.4924
110,1346,1338,342.5,335.5,173.416,172.4924
111,1346,1338,342.5,335.5,173.416,172.4924
112,1346,1338,342.5,335.5,173.416,172.4924
113,1346,1338,342.5,335.5,173.416,172.4924
114,1346,1338,342.5,335.5,173.416,172.4924
115,1346,1338,342.5,335.5,173.416,172.4924
116,1346,1338,342.5,335.5,173.416,172.4924
117,1346,1338,342.5,335.5,173.416,172.4924
118,1346,1338,342.5,335.5,173.416,172.4924
119,1342,1338,342.5,335.5,172.97,172.4924
120,1342,1338,342.5,335.5,172.97,172.4924
121,1342,1338,337.5,335.5,172.97,172.4924
122,1342,1338,337.5,335.5,172.97,172.4924
123,1342,1338,337.5,335.5,172.97,172.4924
124,1342,1338,337.5,335.5,172.97,172.4924
125,1342,1338,337.5,335.5,172.97,172.4924
126,1342,1338,337.5,335.5,172.97,172.4924
127,1342,1338,337.5,335.5,172.97,172.4924
128,1342,1338,337.5,335.5,172.97,172.4924
129,1342,1338,337.5,335.5,172.97,172.4844
130,1338,1338,337.5,335.5,172.5204,172.4844
131,1338,1338,337.5,335.5,172.5048,172.4844
132,1338,1338,337.5,335.5,172.5048,172.4844
133,1338,1338,337.5,335.5,172.486,172.4844
134,1338,1338,337.5,335.5,172.486,172.4844
135,1338,1338,337.5,335.5,172.486,172.4844
136,1338,1338,337.5,335.5,172.486,172.4844
137,1338,1338,337.5,335.5,172.486,172.4844
138,1338,1338,337.5,335.5,172.486,172.4844
139,1338,1338,337.5,335.5,172.4824,172.4844
140,1338,1338,337.5,335.5,172.4824,172.4844
141,1338,1338,337.5,335.5,172.4824,172.4844
142,1338,1338,337.5,335.5,172.4824,172.4844
143,1338,1338,335.5,335.5,172.4824,172.4844
144,1338,1338,335.5,335.5,172.4824,172.4844
145,1338,1338,335.5,335.5,172.4824,172.4844
146,1338,1338,335.5,335.5,172.4824,172.4844
147,1338,1338,335.5,335.5,172.4824,172.4844
148,1338,1338,335.5,335.5,172.4824,172.4844
149,1338,1338,335.5,335.5,172.4824,172.4844
150,1338,1338,335.5,335.5,172.4824,172.4844
151,1338,1338,335.5,335.5,172.4824,172.4844
152,1338,1338,335.5,335.5,172.4824,172.4844
153,1338,1338,335.5,335.5,172.4824,172.4844
154,1338,1338,335.5,335.5,172.4824,172.4844
155,1338,1338,335.5,335.5,172.4824,172.4844
156,1338,1338,335.5,335.5,172.4824,172.4844
157,1338,1338,335.5,335.5,172.4824,172.4844
158,1338,1338,335.5,335.5,172.4824,172.4844
159,1338,1338,335.5,335.5,172.4824,172.4844
160,1338,1338,335.5,335.5,172.4824,172.4844
161,1338,1338,335.5,335.5,172.4824,172.4804
162,1338,1338,335.5,335.5,172.4824,172.4804
163,1338,1338,335.5,335.5,172.4824,172.4804
164,1338,1338,335.5,335.5,172.4824,172.4804
165,1338,1338,335.5,335.5,172.4824,172.4804
166,1338,1338,335.5,335.5,172.4824,172.4796
167,1338,1338,335.5,335.5,172.4824,172.4796
168,1338,1338,335.5,335.5,172.4824,172.4796
169,1338,1338,335.5,335.5,172.4824,172.4772
170,1338,1338,335.5,335.5,172.4824,172.4772
171,1338,1338,335.5,335.5,172.4824,172.4772
172,1338,1338,335.5,335.5,172.4824,172.4772
173,1338,1338,335.5,335.5,172.4824,172.4772
