Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1528,1567,384.5,414.5,188.4152,191.0608
2,1464,1487,384.5,390.5,183.2304,184.6992
3,1464,1487,384.5,390.5,183.2304,184.6992
4,1464,1485,384.5,390.5,183.2304,184.6992
5,1452,1457,376,377.5,182.272,182.574
6,1452,1422,374,377.5,182.272,179.6728
7,1443,1422,369,377.5,180.9936,179.6728
8,1441,1422,362,376,180.9936,179.6728
9,1427,1422,362,376,179.9704,179.6728
10,1427,1422,362,372,179.9704,179.6728
11,1427,1422,362,372,179.9704,179.6728
12,1427,1402,362,364.5,179.9704,178.162
13,1427,1402,362,364.5,179.9704,177.7764
14,1403,1402,362,364.5,177.6652,177.7764
15,1403,1378,362,364.5,177.6652,176.022
16,1403,1358,362,364.5,177.6652,174.3756
17,1403,1358,362,364.5,177.6652,174.3756
18,1403,1358,362,364.5,177.6652,174.3756
19,1403,1358,362,359.5,177.6652,174.3756
20,1403,1358,362,359.5,177.6652,174.3756
21,1403,1358,362,355,177.6652,174.3756
22,1403,1358,362,355,177.6652,174.3756
23,1403,1358,362,355,177.6652,174.3756
24,1394,1358,362,355,177.0324,174.3756
25,1394,1358,362,355,177.0324,174.3756
26,1394,1358,362,355,177.0324,174.3756
27,1394,1358,362,344.5,177.0324,174.3756
28,1394,1358,361.5,344.5,177.0324,174.3616
29,1390,1358,361.5,344.5,177.0308,174.3616
30,1390,1358,354.5,344.5,177.0308,174.3616
31,1390,1358,354.5,344.5,177.0308,174.3616
32,1390,1354,354.5,344.5,177.0224,173.9404
33,1390,1354,354.5,344.5,177.0224,173.914
34,1390,1354,354.5,344.5,177.0224,173.914
35,1390,1354,354.5,344.5,177.0224,173.914
36,1390,1354,354.5,344.5,177.0224,173.914
37,1390,1354,354.5,344.5,177.0224,173.914
38,1372,1354,354.5,344.5,175.5896,173.914
39,1372,1354,354.5,344.5,175.5896,173.914
40,1372,1354,354.5,344.5,175.5896,173.914
41,1372,1346,353.5,344.5,175.5896,173.426
42,1372,1346,349.5,341.5,175.5896,173.426
43,1372,1346,349.5,341.5,175.5896,173.426
44,1366,1346,349.5,341.5,175.088,173.426
45,1366,1346,349.5,341.5,175.088,173.4012
46,1366,1346,349.5,341.5,175.088,173.4012
47,1366,1346,349.5,341.5,175.088,173.4012
48,1366,1346,348.5,341.5,175.088,173.4012
49,1366,1342,348.5,341.5,174.9276,172.954
