Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1508,1477,398.5,395.5,187.0268,184.2536
2,1488,1477,397.5,387,185.1544,184.212
3,1488,1477,392.5,387,185.1544,184.212
4,1464,1467,367.5,387,183.242,183.2932
5,1464,1426,367.5,384.5,183.242,180.076
6,1464,1413,367.5,380.5,183.242,178.772
7,1430,1413,367.5,369,180.3788,178.772
8,1430,1413,367.5,366,180.3788,178.772
9,1430,1413,367.5,366,180.3788,178.772
10,1430,1413,367.5,366,180.3788,178.7616
11,1420,1413,367.5,366,179.644,178.7616
12,1420,1413,367.5,366,179.644,178.7616
13,1420,1413,367.5,366,179.644,178.7616
14,1420,1413,367.5,366,179.644,178.7616
15,1420,1413,367.5,366,179.644,178.7616
16,1404,1413,366.5,366,178.224,178.7616
17,1404,1413,365.5,366,178.224,178.7616
18,1404,1413,365.5,366,178.224,178.7616
19,1404,1413,362.5,363.5,178.224,178.7616
20,1404,1413,354.5,363.5,178.224,178.7616
21,1404,1413,354.5,363.5,178.224,178.7616
22,1404,1413,354.5,363.5,178.224,178.7616
23,1404,1413,354.5,363.5,178.224,178.7616
24,1404,1413,354.5,363.5,178.224,178.7616
25,1404,1413,354.5,363.5,178.224,178.7616
26,1376,1413,354.5,363.5,176.0404,178.7616
27,1376,1413,354.5,363.5,176.0404,178.7616
28,1376,1413,354.5,363.5,176.0404,178.7616
29,1376,1413,354.5,363.5,176.0404,178.7616
30,1376,1413,354.5,363.5,176.0404,178.7616
31,1376,1413,354.5,363.5,176.0404,178.7616
32,1376,1413,354.5,363.5,176.0404,178.7616
33,1376,1413,354.5,363.5,176.0404,178.7616
34,1366,1413,354.5,363.5,174.9236,178.7616
35,1366,1413,354.5,363.5,174.9236,178.7616
36,1366,1413,354.5,363.5,174.9236,178.7616
37,1366,1413,354.5,363.5,174.9236,178.7616
38,1354,1413,344.5,363.5,173.9412,178.7616
39,1354,1413,344.5,363.5,173.9412,178.7616
40,1354,1413,344.5,363.5,173.9412,178.7616
41,1354,1413,344.5,363.5,173.9412,178.7616
42,1354,1413,344.5,363.5,173.9412,178.7616
43,1354,1413,343.5,363.5,173.9412,178.7616
44,1354,1413,343.5,363.5,173.9412,178.7616
45,1354,1413,343.5,363.5,173.9412,178.7616
46,1354,1413,343.5,363.5,173.9412,178.7616
47,1354,1413,343.5,363.5,173.9412,178.7616
48,1354,1413,343.5,363.5,173.9412,178.7616
49,1354,1413,343.5,363.5,173.9412,178.7616
50,1354,1413,343.5,363.5,173.9412,178.7616
51,1354,1413,343.5,363.5,173.9412,178.7616
52,1354,1413,343.5,363.5,173.9412,178.7616
53,1354,1413,343.5,363.5,173.9412,178.7616
54,1354,1413,343.5,363.5,173.9412,178.7616
55,1354,1403,343.5,363.5,173.9412,178.0312
56,1354,1399,343.5,363.5,173.9412,177.5848
57,1354,1399,343.5,363.5,173.9412,177.5848
58,1354,1399,343.5,363.5,173.9412,177.5848
59,1354,1399,343.5,363.5,173.9412,177.5848
60,1354,1399,343.5,363.5,173.9412,177.5848
61,1354,1399,343.5,363.5,173.9412,177.5848
62,1354,1399,343.5,363.5,173.9412,177.5848
63,1354,1399,343.5,363.5,173.9412,177.5848
64,1354,1399,343.5,363.5,173.9412,177.5848
65,1354,1399,343.5,363.5,173.9412,177.5848
66,1354,1399,343.5,363.5,173.9412,177.5848
67,1354,1399,343.5,363.5,173.9412,177.5848
68,1354,1399,343.5,363.5,173.9412,177.5848
69,1354,1399,343.5,363.5,173.9412,177.5848
70,1354,1399,343.5,363.5,173.9412,177.5848
71,1354,1399,343.5,363.5,173.9412,177.5848
72,1350,1399,343.5,359.5,173.882,177.5848
73,1350,1399,343.5,359.5,173.882,177.5848
74,1350,1374,343.5,359.5,173.8796,175.5956
75,1350,1374,343.5,359.5,173.8796,175.5848
76,1350,1374,343.5,359.5,173.8796,175.5848
77,1350,1374,343.5,359.5,173.8796,175.5848
78,1346,1374,343.5,359.5,173.4532,175.5848
79,1346,1374,343.5,359.5,173.4532,175.5848
80,1346,1374,343.5,359.5,173.4532,175.5848
81,1346,1374,343.5,359.5,173.4532,175.5848
82,1346,1374,343.5,359.5,173.4532,175.5848
83,1346,1374,343.5,359.5,173.4532,175.5848
84,1346,1374,343.5,359.5,173.4532,175.5848
85,1346,1374,343.5,359.5,173.4532,175.5848
86,1346,1374,343.5,359.5,173.4532,175.5848
87,1346,1374,343.5,359.5,173.4532,175.5848
88,1346,1374,343.5,359.5,173.4532,175.5848
89,1346,1374,343.5,359.5,173.4532,175.5848
90,1346,1374,343.5,359.5,173.4532,175.5848
91,1346,1374,343.5,359.5,173.4532,175.5848
92,1346,1374,343.5,359.5,173.4532,175.5848
93,1346,1374,341.5,359.5,173.4532,175.5848
94,1346,1374,341.5,359.5,173.416,175.5848
95,1346,1374,341.5,359.5,173.416,175.5848
96,1346,1374,341.5,359.5,173.4136,175.5848
97,1346,1374,341.5,359.5,173.4136,175.5848
98,1346,1374,341.5,359.5,173.4136,175.5848
99,1346,1374,341.5,359.5,173.4136,175.5848
100,1346,1374,341.5,359.5,173.4136,175.5848
101,1346,1374,341.5,359.5,173.4136,175.5848
102,1346,1374,341.5,359.5,173.4136,175.5848
103,1346,1374,341.5,359.5,173.4136,175.5848
104,1346,1374,341.5,359.5,173.4136,175.5848
105,1346,1374,341.5,359.5,173.4136,175.5848
106,1346,1374,341.5,359.5,173.4136,175.5848
107,1346,1374,341.5,359.5,173.4136,175.5848
108,1346,1374,341.5,359.5,173.4136,175.5848
109,1346,1374,341.5,359.5,173.4136,175.5848
110,1346,1374,341.5,353.5,173.4136,175.5848
111,1346,1374,341.5,353.5,173.4136,175.5848
112,1346,1374,341.5,353.5,173.4136,175.5728
113,1346,1374,341.5,353.5,173.4136,175.5728
114,1346,1374,341.5,353.5,173.4136,175.5696
115,1346,1374,341.5,353.5,173.4136,175.5696
116,1346,1374,341.5,353.5,173.4136,175.5696
117,1346,1374,341.5,353.5,173.4136,175.5696
118,1346,1374,341.5,353.5,173.4136,175.5696
119,1346,1374,341.5,353.5,173.4136,175.5696
120,1346,1374,341.5,353.5,173.4136,175.5696
121,1346,1374,341.5,353.5,173.4136,175.5696
122,1346,1374,341.5,353.5,173.4136,175.5696
