Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1490,1558,381.5,401,284.299,289.462
2,1478,1541,381.5,390.5,283.367,287.802
3,1478,1467,381,390.5,283.367,282.534
4,1436,1467,381,390.5,280.616,282.534
5,1436,1467,381,376,280.616,282.534
6,1432,1467,366,376,279.141,282.534
7,1432,1467,366,376,279.141,282.406
8,1432,1425,366,358,279.141,278.162
9,1432,1421,366,358,279.141,277.766
10,1432,1403,366,358,279.141,276.011
11,1432,1403,366,358,279.141,276.011
12,1432,1403,366,358,279.141,276.011
13,1430,1403,360.5,358,278.869,276.011
14,1430,1388,360.5,358,278.869,275.211
15,1430,1380,360.5,355.5,278.869,274.924
16,1430,1380,360.5,355.5,278.869,274.924
17,1430,1380,360.5,355.5,278.869,274.924
18,1408,1368,360.5,348.5,277.535,273.926
19,1408,1368,360.5,348.5,277.535,273.926
20,1408,1368,360.5,348.5,277.535,273.926
21,1408,1368,360.5,348.5,277.535,273.926
22,1400,1368,355.5,348.5,276.251,273.926
23,1400,1364,355.5,346.5,276.251,272.769
24,1400,1364,355.5,346.5,276.251,272.769
25,1400,1348,355.5,345.5,276.251,272.205
26,1376,1348,355.5,345.5,274.777,272.205
27,1376,1344,355.5,345.5,274.777,271.511
28,1376,1344,355.5,345.5,274.777,271.511
29,1376,1344,355.5,345.5,274.777,271.511
30,1376,1344,355.5,345.5,274.777,271.511
31,1376,1344,355.5,345.5,274.777,271.511
32,1376,1344,355.5,345.5,274.777,271.511
33,1376,1344,355.5,345.5,274.777,271.475
34,1376,1344,355.5,345.5,274.777,271.475
35,1376,1340,355.5,345.5,274.777,270.811
36,1376,1340,355.5,336.5,274.777,270.811
37,1376,1340,355.5,336.5,274.777,270.773
38,1376,1340,355.5,336.5,274.777,270.773
39,1376,1340,355.5,336.5,274.777,270.773
40,1376,1340,355.5,336.5,274.777,270.773
41,1376,1340,355.5,336.5,274.517,270.773
42,1376,1340,355.5,336.5,274.517,270.773
43,1376,1340,355.5,336.5,274.517,270.773
44,1376,1340,355.5,336.5,274.517,270.773
45,1376,1340,355.5,336.5,274.517,270.773
46,1368,1340,355.5,336.5,273.456,270.773
47,1368,1340,355.5,336.5,273.456,270.773
48,1368,1340,355.5,336.5,273.456,270.773
49,1368,1340,355.5,336.5,273.456,270.773
50,1368,1340,351.5,336.5,273.456,270.773
51,1362,1340,351.5,336.5,273.456,270.773
52,1362,1340,351.5,336.5,273.456,270.773
53,1362,1340,351.5,336.5,273.456,270.773
54,1362,1340,351.5,336.5,273.456,270.773
55,1362,1340,351.5,336.5,273.456,270.773
56,1362,1340,351.5,336.5,273.456,270.773
57,1362,1340,351.5,336.5,273.456,270.773
58,1362,1340,351.5,336.5,273.456,270.773
59,1362,1340,349.5,336.5,273.428,270.773
60,1362,1340,346.5,336.5,273.428,270.773
61,1358,1340,346.5,336.5,272.796,270.773
62,1358,1340,344.5,336.5,272.796,270.773
63,1358,1340,344.5,336.5,272.796,270.773
64,1356,1340,344.5,336.5,272.504,270.773
65,1356,1340,343.5,336.5,272.504,270.773
66,1344,1340,343.5,336.5,271.564,270.773
67,1344,1340,343.5,336.5,271.564,270.773
68,1344,1340,343.5,336.5,271.534,270.773
69,1344,1340,343.5,336.5,271.534,270.773
70,1344,1340,343.5,336.5,271.508,270.773
71,1344,1340,343.5,336.5,271.508,270.773
72,1344,1340,343.5,336.5,271.508,270.773
73,1344,1340,343.5,336.5,271.508,270.773
74,1344,1340,340.5,336.5,271.508,270.773
75,1344,1340,337.5,336.5,271.5,270.773
76,1344,1340,337.5,336.5,271.5,270.773
77,1344,1340,337.5,336.5,271.5,270.773
78,1344,1340,337.5,336.5,271.5,270.773
79,1344,1340,337.5,336.5,271.5,270.773
80,1344,1340,337.5,336.5,271.5,270.773
81,1344,1340,337.5,336.5,271.5,270.773
82,1344,1340,337.5,336.5,271.186,270.773
83,1344,1340,337.5,336.5,271.186,270.773
84,1340,1340,337.5,336.5,270.89,270.773
85,1340,1340,337.5,336.5,270.89,270.773
86,1340,1340,337.5,336.5,270.89,270.773
87,1340,1340,337.5,336.5,270.89,270.773
88,1340,1340,337.5,336.5,270.89,270.773
89,1340,1340,337.5,336.5,270.864,270.773
90,1340,1340,337.5,336.5,270.864,270.773
91,1340,1340,337.5,336.5,270.864,270.773
92,1340,1340,337.5,336.5,270.844,270.773
93,1340,1340,337.5,336.5,270.844,270.773
