Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1530,1488,387,394,287.827,283.793
2,1444,1483,387,394,280.266,282.854
3,1444,1476,387,380.5,280.266,282.274
4,1444,1450,387,373.5,280.266,280.232
5,1442,1448,376.5,373.5,280.266,280.232
6,1442,1410,372.5,373.5,280.094,277.926
7,1442,1392,372.5,360.5,280.008,275.376
8,1442,1392,372.5,360.5,280.008,275.376
9,1432,1368,372.5,349.5,279.883,273.456
10,1432,1368,372.5,349.5,279.883,273.456
11,1432,1368,372.5,349.5,279.883,273.456
12,1426,1368,371.5,349.5,279.266,273.456
13,1426,1368,371,349.5,279.266,273.456
14,1426,1368,363.5,349.5,279.081,273.456
15,1426,1368,363.5,349.5,279.081,273.456
16,1426,1364,363.5,349.5,279.081,272.756
17,1426,1364,363.5,349.5,279.081,272.756
18,1426,1364,363.5,349.5,279.081,272.756
19,1426,1352,363.5,349.5,279.081,271.86
20,1426,1352,363.5,349.5,278.732,271.86
21,1426,1352,362.5,349.5,278.732,271.86
22,1426,1352,362.5,345.5,278.732,271.86
23,1422,1352,362.5,341.5,278.064,271.86
24,1422,1352,362.5,341.5,278.064,271.86
25,1422,1352,362.5,341.5,278.064,271.786
26,1409,1344,362.5,341.5,277.665,271.536
27,1409,1344,360.5,341.5,277.665,271.48
28,1392,1340,357.5,341.5,275.382,270.864
29,1392,1340,357.5,341.5,275.382,270.864
30,1392,1340,357.5,341.5,275.382,270.864
31,1392,1340,357.5,341.5,275.382,270.864
32,1392,1340,357.5,341.5,275.382,270.864
33,1374,1340,357.5,341.5,273.988,270.836
34,1374,1340,357.5,341.5,273.988,270.836
35,1374,1340,357.5,341.5,273.988,270.834
36,1372,1340,357.5,341.5,273.988,270.806
37,1372,1340,357.5,341.5,273.987,270.806
38,1372,1340,357.5,341.5,273.987,270.806
39,1372,1340,357.5,341.5,273.987,270.806
40,1372,1340,357.5,341.5,273.987,270.806
41,1372,1340,351.5,341.5,273.987,270.806
42,1372,1340,351.5,341.5,273.987,270.806
43,1372,1340,351.5,341.5,273.987,270.806
44,1372,1340,351.5,341.5,273.987,270.806
45,1372,1340,351.5,341.5,273.96,270.806
46,1372,1340,351.5,341.5,273.96,270.806
47,1372,1340,351.5,341.5,273.96,270.806
48,1372,1340,351.5,341.5,273.93,270.793
49,1372,1340,351.5,341.5,273.831,270.793
50,1372,1340,345.5,341.5,273.831,270.793
51,1372,1340,345.5,341.5,273.831,270.793
52,1372,1340,345.5,341.5,273.831,270.773
53,1372,1340,345.5,341.5,273.831,270.773
54,1372,1340,345.5,341.5,273.831,270.773
55,1372,1340,345.5,341.5,273.831,270.773
56,1372,1340,345.5,341.5,273.831,270.773
57,1372,1340,345.5,341.5,273.823,270.773
58,1372,1340,345.5,341.5,273.823,270.773
59,1372,1340,345.5,341.5,273.823,270.773
60,1372,1340,345.5,341.5,273.823,270.773
61,1372,1340,345.5,341.5,273.823,270.773
62,1372,1340,345.5,341.5,273.823,270.773
63,1372,1340,345.5,341.5,273.823,270.773
64,1372,1340,345.5,341.5,273.823,270.773
65,1372,1340,345.5,341.5,273.823,270.773
66,1372,1340,345.5,341.5,273.823,270.773
67,1372,1340,345.5,341.5,273.823,270.773
68,1372,1340,345.5,341.5,273.823,270.773
69,1372,1340,345.5,341.5,273.823,270.773
70,1372,1340,345.5,341.5,273.823,270.773
71,1372,1340,345.5,341.5,273.823,270.773
72,1372,1340,345.5,341.5,273.823,270.773
73,1372,1340,345.5,341.5,273.823,270.773
74,1372,1340,345.5,341.5,273.823,270.773
75,1372,1340,345.5,341.5,273.823,270.773
