Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1424,1513,376.5,398.5,179.668,186.8192
2,1424,1432,376.5,398.5,179.668,180.7904
3,1424,1432,376.5,385.5,179.668,180.7904
4,1424,1432,376.5,385.5,179.668,180.7904
5,1424,1432,376.5,383.5,179.668,180.7904
6,1424,1432,376.5,383.5,179.668,180.7904
7,1398,1432,375.5,383.5,177.74,180.7904
8,1398,1432,375.5,383.5,177.74,180.7904
9,1398,1432,370.5,376.5,177.74,180.7904
10,1398,1432,370.5,371.5,177.74,180.782
11,1398,1412,370.5,371.5,177.74,178.6752
12,1398,1412,352.5,371.5,177.74,178.6752
13,1370,1412,352.5,360,175.3808,178.6752
14,1370,1412,352.5,360,175.3808,178.6752
15,1370,1412,352.5,360,175.3808,178.6752
16,1370,1398,347.5,357.5,175.3268,177.7496
17,1370,1398,347.5,357.5,175.3268,177.7496
18,1370,1358,347.5,350.5,175.3268,174.198
19,1370,1358,347.5,350.5,175.3268,174.198
20,1370,1358,347.5,350.5,175.3268,174.198
21,1370,1358,347.5,350.5,175.3268,174.198
22,1370,1358,347.5,350.5,175.3268,174.198
23,1370,1358,347.5,350.5,175.3268,174.1872
24,1370,1358,346.5,350.5,175.3268,174.1872
25,1366,1358,345.5,350.5,174.8652,174.1872
26,1366,1358,345.5,347.5,174.8652,174.1872
27,1350,1358,345.5,347.5,173.8636,174.1872
28,1350,1358,345.5,347.5,173.8636,174.1872
29,1350,1358,345.5,347.5,173.8636,174.1872
30,1350,1358,345.5,347.5,173.8636,174.1872
31,1350,1358,345.5,347.5,173.8636,174.1872
32,1350,1358,345.5,347.5,173.8636,174.186
33,1350,1358,345.5,347.5,173.8636,174.186
34,1350,1358,345.5,347.5,173.8636,174.186
35,1350,1358,345.5,347.5,173.8636,174.1756
36,1350,1358,345.5,347.5,173.8636,174.1756
37,1350,1358,345.5,347.5,173.8636,174.1756
38,1350,1358,345.5,347.5,173.8636,174.1756
39,1350,1358,345.5,347.5,173.8532,174.1756
40,1350,1358,345.5,347.5,173.8532,174.1756
41,1350,1358,345.5,347.5,173.8532,174.1756
42,1350,1358,345.5,347.5,173.8532,174.1756
43,1350,1358,345.5,347.5,173.8532,174.1756
44,1350,1358,345.5,347.5,173.8532,174.1756
45,1350,1358,345.5,346.5,173.8532,174.1756
46,1350,1358,345.5,346.5,173.8532,174.1728
47,1350,1358,345.5,346.5,173.8532,174.1728
48,1350,1358,341.5,346.5,173.8532,174.1728
49,1350,1358,341.5,346.5,173.8532,174.1728
50,1350,1358,341.5,346.5,173.8532,174.1728
51,1350,1358,341.5,346.5,173.8532,174.1728
52,1350,1358,341.5,343.5,173.8532,174.1728
53,1350,1358,341.5,343.5,173.8532,174.1728
54,1350,1358,341.5,343.5,173.8532,174.1728
55,1342,1358,339.5,343.5,173.004,174.1728
56,1342,1358,339.5,343.5,173.004,174.1728
57,1342,1358,339.5,343.5,173.004,174.1728
58,1342,1358,339.5,343.5,173.004,174.17
59,1342,1358,339.5,343.5,173.004,174.1624
60,1342,1358,339.5,343.5,173.004,174.1624
61,1342,1358,339.5,342.5,173.004,174.1624
62,1342,1358,339.5,342.5,173.004,174.1624
63,1342,1358,339.5,342.5,173.004,174.1624
64,1342,1358,339.5,342.5,173.004,174.1624
65,1342,1358,339.5,342.5,173.004,174.1624
66,1342,1358,339.5,342.5,173.004,174.1624
67,1342,1358,339.5,342.5,173.004,174.1624
68,1342,1358,339.5,342.5,173.004,174.1624
69,1342,1358,339.5,342.5,173.004,174.1624
70,1342,1358,339.5,342.5,173.004,174.1624
71,1342,1358,339.5,342.5,173.004,174.1624
72,1342,1358,339.5,342.5,173.004,174.1624
73,1342,1358,339.5,342.5,173.004,174.1624
