Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1460,1506,411,408,182.8024,186.6524
2,1460,1506,408.5,397,182.8024,186.6524
3,1460,1506,388.5,397,182.8024,186.6524
4,1460,1470,388.5,397,182.8024,183.848
5,1460,1470,388.5,389.5,182.8024,183.848
6,1436,1444,388.5,369.5,180.5636,181.698
7,1436,1442,375.5,369.5,180.5636,181.4588
8,1436,1439,375.5,369.5,180.5636,181.1596
9,1436,1439,375.5,369.5,180.5636,181.1596
10,1436,1432,375.5,369.5,180.5636,180.5848
11,1436,1432,375.5,369.5,180.5636,180.5848
12,1420,1416,375.5,369.5,179.5308,179.1752
13,1420,1416,375.5,366.5,179.5308,179.1752
14,1420,1398,365,366.5,179.5308,177.5264
15,1420,1398,365,366.5,179.5308,177.5264
16,1420,1398,365,366.5,179.5308,177.5264
17,1420,1398,365,366.5,179.5308,177.5264
18,1420,1398,365,366.5,179.5308,177.5264
19,1420,1398,365,366.5,179.5308,177.5264
20,1420,1392,365,366.5,179.5308,177.2436
21,1420,1392,365,366.5,179.5308,177.2436
22,1420,1392,365,366.5,179.5308,177.2436
23,1420,1392,365,357.5,179.5308,177.2436
24,1378,1392,349.5,357.5,175.8352,177.2436
25,1378,1392,349.5,357.5,175.8352,177.2436
26,1378,1392,349.5,357.5,175.8352,177.2436
27,1378,1392,349.5,357.5,175.8352,177.2436
28,1378,1392,349.5,350.5,175.8352,177.2436
29,1378,1392,349.5,350.5,175.8352,177.2436
30,1378,1392,349.5,350.5,175.8352,177.2436
31,1378,1392,349.5,350.5,175.8352,177.2436
32,1378,1392,349.5,348.5,175.8352,177.08
33,1378,1392,349.5,348.5,175.8352,177.08
34,1370,1392,349.5,348.5,175.3284,177.08
35,1370,1392,349.5,348.5,175.3284,177.08
36,1370,1386,349.5,348.5,175.3284,176.5664
37,1370,1386,349.5,348.5,175.3284,176.5664
38,1370,1386,349.5,348.5,175.3284,176.5664
39,1370,1386,349.5,348.5,175.3284,176.5664
40,1362,1382,341.5,348.5,174.8128,176.5176
41,1362,1382,341.5,348.5,174.8128,176.5176
42,1362,1382,341.5,348.5,174.8128,176.5176
43,1362,1382,341.5,348.5,174.8128,176.5176
44,1362,1382,341.5,348.5,174.8128,176.5176
45,1362,1382,341.5,348.5,174.8128,176.5072
46,1362,1382,341.5,348.5,174.8128,176.5072
47,1362,1382,341.5,348.5,174.8128,176.5072
48,1350,1382,341.5,348.5,173.4544,176.5072
49,1350,1382,339.5,348.5,173.4544,176.5072
50,1350,1382,339.5,348.5,173.4544,176.5072
51,1350,1382,339.5,348.5,173.4544,176.5072
52,1350,1382,339.5,348.5,173.4544,176.5072
53,1350,1382,339.5,348.5,173.4544,176.5072
54,1350,1382,339.5,348.5,173.4544,176.5072
55,1350,1382,339.5,348.5,173.4544,176.5072
56,1350,1382,339.5,348.5,173.4544,176.5072
57,1350,1382,339.5,348.5,173.4544,176.5072
58,1350,1382,339.5,348.5,173.4544,176.5072
59,1350,1382,339.5,348.5,173.4544,176.5072
60,1350,1382,339.5,348.5,173.4544,176.5072
61,1350,1382,339.5,348.5,173.4544,176.5072
62,1350,1382,339.5,348.5,173.4432,176.5072
63,1350,1382,339.5,348.5,173.4432,176.5072
64,1350,1382,339.5,348.5,173.4432,176.5072
65,1350,1382,339.5,348.5,173.4432,176.5072
66,1350,1382,339.5,348.5,173.4432,176.5072
67,1350,1382,339.5,348.5,173.4432,176.5072
68,1350,1382,339.5,348.5,173.4432,176.5072
69,1350,1382,339.5,348.5,173.4432,176.5072
70,1350,1382,339.5,348.5,173.4432,176.5072
71,1350,1382,339.5,348.5,173.4432,176.5072
72,1350,1382,339.5,348.5,173.4432,176.5072
73,1350,1382,339.5,348.5,173.4432,176.5072
74,1350,1382,339.5,348.5,173.4432,176.5072
75,1350,1382,339.5,348.5,173.4432,176.5072
76,1350,1382,339.5,348.5,173.4432,176.5072
77,1350,1382,339.5,348.5,173.4432,176.5072
78,1350,1382,339.5,348.5,173.4432,176.5072
79,1350,1382,339.5,348.5,173.4432,176.5072
80,1350,1382,339.5,348.5,173.4432,176.5072
81,1350,1382,339.5,348.5,173.4432,176.5072
82,1350,1382,339.5,348.5,173.4432,176.5072
83,1350,1382,339.5,348.5,173.4432,176.5072
84,1350,1382,339.5,348.5,173.4432,176.5072
85,1350,1382,339.5,348.5,173.4432,176.5072
86,1350,1378,339.5,348.5,173.4432,176.0816
87,1350,1378,339.5,348.5,173.4432,176.0816
88,1350,1378,339.5,348.5,173.4432,176.0816
89,1350,1378,339.5,348.5,173.4432,176.0816
90,1350,1378,339.5,348.5,173.4432,176.0816
91,1350,1378,339.5,348.5,173.4432,176.0816
92,1350,1378,339.5,348.5,173.4432,176.0816
93,1346,1378,339.5,348.5,172.996,176.056
94,1346,1378,339.5,348.5,172.996,176.056
95,1346,1374,339.5,348.5,172.996,175.632
96,1346,1374,339.5,348.5,172.9936,175.632
97,1346,1374,339.5,348.5,172.9936,175.632
98,1346,1374,339.5,348.5,172.9936,175.632
99,1346,1374,339.5,348.5,172.9936,175.632
100,1346,1374,339.5,348.5,172.9936,175.632
101,1346,1374,339.5,348.5,172.9936,175.632
102,1346,1374,339.5,348.5,172.9936,175.632
103,1346,1374,339.5,348.5,172.9936,175.632
104,1346,1374,339.5,348.5,172.9936,175.632
105,1346,1374,339.5,348.5,172.9936,175.632
106,1346,1374,339.5,348.5,172.9936,175.632
107,1346,1374,339.5,348.5,172.9936,175.6064
108,1346,1374,339.5,348.5,172.9936,175.596
109,1346,1374,339.5,348.5,172.9936,175.596
110,1346,1374,339.5,348.5,172.9936,175.5956
111,1346,1374,339.5,348.5,172.9936,175.5956
112,1346,1374,339.5,348.5,172.9936,175.5956
113,1346,1374,339.5,348.5,172.9936,175.5956
114,1346,1374,339.5,348.5,172.9936,175.5956
115,1346,1374,339.5,348.5,172.9936,175.5956
116,1346,1374,339.5,348.5,172.9936,175.5956
117,1346,1374,339.5,348.5,172.9936,175.5956
118,1346,1374,339.5,348.5,172.9936,175.5956
119,1346,1374,339.5,348.5,172.9936,175.5956
120,1346,1374,339.5,348.5,172.9936,175.5956
121,1346,1374,339.5,348.5,172.9936,175.5956
122,1346,1374,339.5,348.5,172.9936,175.5956
123,1346,1374,339.5,348.5,172.9936,175.5956
124,1346,1374,339.5,348.5,172.9936,175.5956
125,1346,1374,339.5,348.5,172.9936,175.5956
126,1346,1374,339.5,348.5,172.9936,175.5956
127,1346,1374,339.5,348.5,172.9936,175.5956
128,1346,1374,339.5,348.5,172.9936,175.5924
129,1346,1374,339.5,348.5,172.9936,175.5924
130,1346,1374,339.5,348.5,172.9936,175.5924
131,1346,1374,339.5,348.5,172.9936,175.5924
132,1346,1374,339.5,348.5,172.9936,175.5924
133,1346,1374,339.5,348.5,172.9936,175.5924
134,1346,1374,339.5,348.5,172.9936,175.5924
135,1346,1374,339.5,348.5,172.9936,175.5924
136,1346,1374,339.5,348.5,172.9936,175.5924
137,1346,1374,339.5,348.5,172.9936,175.5924
138,1346,1374,339.5,348.5,172.9936,175.5924
139,1346,1374,339.5,348.5,172.9936,175.5924
140,1346,1374,339.5,348.5,172.9936,175.5924
141,1346,1374,339.5,348.5,172.9936,175.5924
142,1346,1374,339.5,348.5,172.9936,175.5924
143,1346,1374,339.5,348.5,172.9936,175.5924
144,1346,1374,339.5,348.5,172.9936,175.5924
145,1346,1374,339.5,348.5,172.9936,175.5924
146,1346,1374,339.5,348.5,172.9936,175.5924
147,1346,1374,339.5,348.5,172.9936,175.5924
148,1346,1374,339.5,348.5,172.9936,175.5924
149,1346,1374,339.5,348.5,172.9936,175.5924
150,1346,1374,339.5,348.5,172.9936,175.5924
151,1346,1374,339.5,348.5,172.9936,175.5924
152,1346,1374,339.5,348.5,172.9936,175.5924
153,1346,1374,339.5,348.5,172.9936,175.5924
154,1346,1374,339.5,348.5,172.9936,175.5924
155,1346,1374,339.5,348.5,172.9936,175.5924
156,1346,1374,339.5,348.5,172.9936,175.5924
157,1346,1374,339.5,348.5,172.9936,175.5924
158,1346,1374,339.5,348.5,172.9936,175.5924
159,1346,1374,339.5,348.5,172.9936,175.5924
160,1346,1374,339.5,348.5,172.9936,175.5924
161,1346,1374,339.5,348.5,172.9936,175.5924
162,1346,1374,339.5,348.5,172.9936,175.5924
163,1346,1374,339.5,348.5,172.9936,175.5924
164,1346,1374,339.5,348.5,172.9936,175.5924
165,1346,1374,339.5,348.5,172.9936,175.5924
166,1346,1374,339.5,348.5,172.9936,175.5924
167,1346,1374,339.5,348.5,172.9936,175.5924
168,1346,1374,339.5,348.5,172.9936,175.5924
169,1346,1374,339.5,348.5,172.9936,175.5924
170,1346,1374,339.5,348.5,172.9936,175.5924
171,1346,1374,339.5,348.5,172.9936,175.5924
172,1346,1374,339.5,348.5,172.9936,175.5924
173,1346,1374,339.5,348.5,172.9936,175.5924
174,1346,1374,339.5,348.5,172.9936,175.5924
175,1346,1374,339.5,348.5,172.9936,175.5924
176,1346,1374,339.5,348.5,172.9936,175.5924
177,1346,1374,339.5,348.5,172.9936,175.5924
178,1346,1374,339.5,348.5,172.9936,175.5924
179,1346,1374,339.5,348.5,172.9936,175.5924
180,1346,1374,339.5,348.5,172.9936,175.5924
181,1346,1374,339.5,348.5,172.9936,175.5924
182,1346,1374,339.5,348.5,172.9936,175.5924
183,1346,1374,339.5,348.5,172.9936,175.5924
184,1346,1374,339.5,348.5,172.9936,175.5924
185,1346,1374,339.5,348.5,172.9936,175.5924
186,1346,1374,339.5,348.5,172.9936,175.5924
187,1346,1374,339.5,348.5,172.9936,175.5924
188,1346,1374,339.5,348.5,172.9936,175.5924
189,1346,1374,339.5,348.5,172.9936,175.5924
190,1346,1374,339.5,348.5,172.9936,175.5924
191,1346,1374,339.5,348.5,172.9936,175.5924
192,1346,1374,339.5,348.5,172.9936,175.5924
193,1346,1374,339.5,348.5,172.9936,175.5924
194,1346,1374,339.5,348.5,172.9936,175.5924
195,1346,1374,339.5,348.5,172.9936,175.5924
196,1346,1374,339.5,348.5,172.9936,175.5924
197,1346,1374,339.5,348.5,172.9936,175.5924
198,1346,1374,339.5,348.5,172.9936,175.5924
199,1346,1374,339.5,348.5,172.9936,175.5924
200,1346,1374,339.5,348.5,172.9936,175.5924
201,1346,1374,339.5,348.5,172.9936,175.5924
202,1346,1374,339.5,348.5,172.9936,175.5924
203,1346,1374,339.5,348.5,172.9936,175.5924
204,1346,1374,339.5,348.5,172.9936,175.5924
205,1346,1374,339.5,348.5,172.9936,175.5924
206,1346,1374,339.5,348.5,172.9936,175.5924
207,1346,1374,339.5,348.5,172.9936,175.5924
208,1346,1374,339.5,348.5,172.9936,175.5924
209,1346,1374,339.5,348.5,172.9936,175.5924
210,1346,1374,339.5,348.5,172.9936,175.5924
211,1346,1374,339.5,348.5,172.9936,175.5924
212,1346,1374,339.5,348.5,172.9936,175.5924
213,1346,1374,339.5,348.5,172.9936,175.5924
214,1346,1374,339.5,348.5,172.9936,175.5924
215,1346,1374,339.5,348.5,172.9936,175.5924
216,1346,1374,339.5,348.5,172.9936,175.5924
217,1346,1374,339.5,348.5,172.9936,175.5924
218,1346,1374,339.5,348.5,172.9936,175.5924
219,1346,1374,339.5,348.5,172.9936,175.5924
220,1346,1374,339.5,348.5,172.9936,175.5924
221,1346,1374,339.5,348.5,172.9936,175.5924
222,1346,1374,339.5,348.5,172.9936,175.5924
223,1346,1374,339.5,348.5,172.9936,175.5924
224,1346,1374,339.5,348.5,172.9936,175.5924
225,1346,1374,339.5,348.5,172.9936,175.5924
226,1346,1374,339.5,348.5,172.9936,175.5924
227,1346,1374,339.5,348.5,172.9936,175.5924
228,1346,1374,339.5,348.5,172.9936,175.5924
229,1346,1374,339.5,348.5,172.9936,175.5924
230,1346,1374,339.5,348.5,172.9936,175.5924
231,1346,1374,339.5,348.5,172.9936,175.5924
232,1346,1374,339.5,348.5,172.9936,175.5924
233,1346,1374,339.5,348.5,172.9936,175.5924
234,1346,1374,339.5,348.5,172.9936,175.5924
235,1346,1374,339.5,348.5,172.9936,175.5924
236,1346,1374,339.5,348.5,172.9936,175.5924
237,1346,1374,339.5,348.5,172.9936,175.5924
238,1346,1374,339.5,348.5,172.9936,175.5924
239,1346,1374,339.5,348.5,172.9936,175.5924
240,1346,1374,339.5,348.5,172.9936,175.5924
241,1346,1374,339.5,348.5,172.9936,175.5924
242,1346,1374,339.5,348.5,172.9936,175.5924
243,1346,1374,339.5,348.5,172.9936,175.5924
244,1346,1374,339.5,348.5,172.9936,175.5924
245,1346,1374,339.5,348.5,172.9936,175.5924
246,1346,1374,339.5,348.5,172.9936,175.5924
247,1346,1374,339.5,348.5,172.9936,175.5924
248,1346,1374,339.5,348.5,172.9936,175.5924
249,1346,1374,339.5,348.5,172.9936,175.5924
250,1346,1374,339.5,348.5,172.9936,175.5924
