Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1474,1507,386.5,399.5,183.8968,186.6976
2,1474,1507,386.5,397,183.8968,186.6976
3,1474,1473,386.5,397,183.8968,183.8296
4,1474,1473,386.5,396.5,183.8968,183.8296
5,1474,1468,386.5,375.5,183.8968,183.7072
6,1446,1418,386.5,375.5,181.7152,178.9756
7,1446,1418,371,375.5,181.7152,178.9756
8,1432,1418,371,375.5,180.5992,178.9756
9,1432,1394,371,375.5,180.522,177.0452
10,1431,1394,371,375.5,180.028,177.0452
11,1431,1394,367.5,375.5,180.028,177.0452
12,1431,1394,367.5,375.5,180.028,177.0452
13,1431,1394,367.5,374.5,180.028,177.0452
14,1431,1394,367.5,369.5,180.028,177.0452
15,1404,1394,367.5,365.5,178.4084,177.0452
16,1404,1394,367.5,365.5,178.4084,177.0452
17,1404,1394,367.5,364.5,178.4084,177.0452
18,1404,1394,367.5,364.5,178.4084,177.0452
19,1404,1394,367.5,364.5,178.4084,177.0452
20,1404,1394,367.5,364.5,178.4084,177.0452
21,1404,1394,367.5,364.5,178.4084,177.0332
22,1404,1382,367.5,364.5,178.4084,176.0956
23,1404,1382,367.5,356.5,178.4084,176.0956
24,1404,1382,367.5,356.5,178.4084,176.0956
25,1404,1382,367.5,356.5,178.4084,176.0956
26,1390,1382,367.5,356.5,177.0272,176.0956
27,1390,1382,367.5,345.5,177.0272,176.0956
28,1390,1382,367.5,345.5,177.0272,176.0956
29,1390,1382,367.5,345.5,177.0272,176.0852
30,1390,1382,367.5,345.5,177.0272,176.0852
31,1390,1382,367.5,345.5,177.0272,176.0852
32,1390,1382,367.5,345.5,177.0272,176.0852
33,1390,1382,367.5,345.5,177.0272,176.0852
34,1390,1382,366,345.5,177.0272,176.0852
35,1390,1382,356.5,345.5,177.0272,176.0852
36,1390,1376,356.5,345.5,177.0272,175.8172
37,1390,1376,356.5,345.5,177.0272,175.6492
38,1370,1376,354.5,345.5,175.5568,175.6492
39,1370,1376,353.5,345.5,175.5568,175.6492
40,1370,1376,353.5,345.5,175.5568,175.6492
