Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,1470,1503,396,411.5,183.708,186.5108
2,1450,1491,363.5,399,182.0408,185.5508
3,1438,1473,363.5,392.5,181.082,183.9812
4,1438,1469,363.5,385.5,181.082,183.6236
5,1423,1469,363.5,381.5,179.6716,183.6236
6,1423,1469,363.5,377.5,179.6716,183.6236
7,1423,1455,363.5,377.5,179.6716,182.3124
8,1423,1441,363.5,377.5,179.6716,181.3164
9,1423,1441,363.5,374.5,179.6716,181.3164
10,1423,1419,363.5,374.5,179.6716,179.0824
11,1423,1419,363.5,374.5,179.6716,179.0824
12,1423,1419,363.5,362.5,179.6716,179.0824
13,1423,1419,363.5,362.5,179.6716,179.0824
14,1416,1419,358.5,362.5,179.1284,179.0824
15,1416,1378,358.5,362.5,178.9436,176.0524
16,1396,1378,358.5,362.5,177.4852,176.0524
17,1396,1378,358.5,362.5,177.4852,176.0524
18,1396,1378,358.5,362.5,177.4852,176.0524
19,1396,1378,358.5,362.5,177.4852,176.0524
20,1396,1378,356.5,362.5,177.4852,176.0524
21,1396,1378,356.5,357.5,177.4852,176.0524
22,1396,1378,356.5,357.5,177.4852,176.0524
23,1396,1378,356.5,357.5,177.4852,176.0524
24,1396,1378,356.5,357.5,177.4852,176.0524
25,1396,1378,356.5,354.5,177.4852,176.0524
26,1396,1378,356.5,354.5,177.4852,176.0524
27,1396,1378,356.5,354.5,177.482,176.0524
28,1396,1378,356.5,354.5,177.482,176.04
29,1396,1378,356.5,354.5,177.482,176.04
30,1396,1378,353.5,354.5,177.482,176.04
31,1396,1378,353.5,354.5,177.482,176.04
32,1396,1378,353.5,354.5,177.482,176.04
33,1396,1378,353.5,354.5,177.482,176.0268
34,1396,1378,353.5,354.5,177.482,176.0268
35,1396,1378,353.5,354.5,177.482,176.0268
36,1392,1374,353.5,354.5,177.0236,175.5804
37,1392,1374,353.5,354.5,177.0236,175.5804
38,1392,1374,353.5,354.5,177.0236,175.5804
39,1392,1374,353.5,354.5,177.0236,175.5804
40,1392,1374,353.5,354.5,177.0236,175.5804
