Generation,dist_exp,dist_base,time_exp,time_base,energy_exp,energy_base
1,2057,2038,348.666666666667,351,212.565,212.5025
2,2054,1976,348.666666666667,341.333333333333,210.54625,210.9675
3,2009,1976,345.333333333333,338.666666666667,210.54625,210.9675
4,1986,1976,345.333333333333,338.666666666667,207.98125,210.9675
5,1986,1976,343.666666666667,338.666666666667,207.98125,210.5225
6,1986,1918,342.666666666667,338.666666666667,206.41375,205.98
7,1983,1918,341.333333333333,338.666666666667,206.41375,205.98
8,1975,1918,341.333333333333,338.666666666667,206.41375,205.98
9,1975,1918,341.333333333333,338.666666666667,206.41375,205.98
10,1975,1918,341.333333333333,338.666666666667,205.67375,205.98
11,1975,1918,341.333333333333,338.666666666667,204.45125,205.98
12,1935,1918,326.666666666667,334.333333333333,204.45125,205.98
13,1935,1918,326.666666666667,334.333333333333,204.45125,205.98
14,1925,1918,326.666666666667,334.333333333333,204.45125,205.98
15,1925,1918,326.666666666667,333.666666666667,204.45125,205.98
16,1925,1918,326.666666666667,333.666666666667,204.45125,205.98
17,1925,1918,326.666666666667,332,204.45125,205.98
18,1925,1918,326.666666666667,332,204.45125,205.98
19,1925,1918,326.666666666667,331.333333333333,204.45125,205.98
20,1910,1918,326.666666666667,331.333333333333,198.78875,205.98
21,1910,1918,326.666666666667,331.333333333333,198.78875,205.98
22,1910,1918,326.666666666667,331.333333333333,198.78875,205.98
23,1910,1918,326.666666666667,328.333333333333,198.78875,203.66
24,1910,1918,326.666666666667,328.333333333333,197.73375,203.66
25,1910,1918,326.666666666667,328.333333333333,197.73375,203.66
26,1910,1918,326.666666666667,328.333333333333,197.73375,203.66
27,1910,1918,326.666666666667,328.333333333333,197.73375,202.3825
28,1910,1918,326.666666666667,328.333333333333,197.73375,202.3825
29,1910,1918,326.666666666667,325,197.73375,202.3825
30,1910,1918,326.666666666667,325,197.73375,202.3825
31,1910,1918,326.666666666667,325,197.73375,202.3825
32,1910,1918,326.666666666667,325,197.73375,202.3825
33,1910,1918,326.666666666667,325,197.73375,202.3825
34,1910,1918,326.666666666667,325,197.73375,202.3825
35,1910,1885,326.666666666667,325,197.73375,198.24375
36,1831,1885,317,325,197.66375,198.24375
37,1831,1885,317,325,197.66375,198.24375
38,1831,1885,317,325,197.66375,198.24375
39,1831,1885,317,325,197.66375,198.24375
40,1831,1885,317,325,197.66375,198.24375
41,1831,1885,317,325,197.66375,198.24375
42,1831,1885,317,325,197.66375,198.24375
43,1831,1885,317,325,197.66375,198.24375
44,1831,1885,317,324.333333333333,197.66375,198.24375
45,1831,1885,317,324.333333333333,197.66375,198.24375
46,1831,1885,317,324.333333333333,197.66375,198.24375
47,1831,1885,317,324.333333333333,197.66375,198.24375
48,1831,1885,317,324.333333333333,197.66375,198.24375
49,1831,1885,317,324.333333333333,197.66375,198.24375
50,1831,1885,317,324.333333333333,197.66375,198.24375
51,1831,1885,317,324.333333333333,197.66375,198.24375
52,1831,1885,317,324.333333333333,197.66375,198.24375
53,1831,1885,317,324.333333333333,194.48875,198.24375
54,1831,1885,317,324.333333333333,194.48875,198.24375
55,1831,1885,317,324.333333333333,194.48875,198.24375
56,1831,1885,317,324.333333333333,194.48875,198.24375
57,1831,1885,317,324.333333333333,194.48875,198.24375
58,1831,1885,317,324.333333333333,194.48875,198.24375
59,1831,1885,317,324.333333333333,194.48875,198.24375
60,1831,1885,317,324.333333333333,194.48875,198.24375
61,1831,1885,317,324.333333333333,194.48875,198.24375
62,1831,1885,317,324.333333333333,194.48875,198.24375
63,1831,1885,317,322,194.48875,198.24375
64,1831,1885,317,321,194.48875,198.24375
65,1831,1885,317,321,194.48875,198.24375
66,1831,1885,317,319.666666666667,194.48875,198.24375
67,1831,1885,317,319.666666666667,194.48875,198.24375
68,1831,1885,317,319.666666666667,194.48875,198.24375
69,1816,1885,311,319.666666666667,193.6325,198.24375
70,1816,1885,311,319.666666666667,193.6325,198.24375
71,1816,1885,311,319.666666666667,193.6325,198.24375
72,1816,1885,311,319.666666666667,193.6325,198.24375
73,1816,1885,311,319.666666666667,193.6325,198.24375
74,1816,1885,311,319.666666666667,193.6325,198.24375
75,1816,1885,311,319.666666666667,193.6325,198.24375
76,1816,1885,311,319.666666666667,193.6325,198.24375
77,1816,1885,311,319.666666666667,193.6325,198.24375
78,1816,1885,311,319.666666666667,193.6325,198.24375
79,1816,1885,311,319.666666666667,193.6325,198.24375
80,1816,1885,311,319.666666666667,193.6325,198.24375
81,1816,1885,311,319.666666666667,193.6325,198.24375
82,1816,1885,311,319.666666666667,193.6325,198.24375
83,1816,1885,311,319.666666666667,193.6325,198.24375
84,1816,1885,311,319.666666666667,193.6325,198.24375
85,1816,1885,311,319.666666666667,193.6325,197.89625
86,1804,1885,311,319.666666666667,193.60125,197.89625
87,1804,1879,311,319.666666666667,193.60125,197.89625
88,1804,1879,311,319.666666666667,193.60125,197.89625
89,1804,1879,311,319.666666666667,193.60125,197.89625
90,1804,1879,311,319.666666666667,193.60125,197.89625
91,1804,1879,306.666666666667,317.333333333333,192.35625,197.89625
92,1804,1879,306.666666666667,317.333333333333,192.35625,197.89625
93,1804,1879,306.666666666667,317.333333333333,192.35625,197.89625
94,1804,1879,306.666666666667,317.333333333333,192.35625,197.89625
95,1804,1879,306.666666666667,317.333333333333,192.35625,197.89625
96,1804,1879,306.666666666667,317.333333333333,192.35625,197.89625
97,1804,1879,306.666666666667,317.333333333333,192.09,197.89625
98,1804,1879,306.666666666667,317.333333333333,192.09,197.89625
99,1804,1879,306.666666666667,317.333333333333,192.09,197.745
100,1804,1879,306.666666666667,317.333333333333,192.09,197.745
101,1804,1879,306.666666666667,317.333333333333,192.09,197.745
102,1804,1879,306.666666666667,317.333333333333,192.09,197.745
103,1804,1879,306.666666666667,317.333333333333,192.09,197.745
104,1804,1879,306.666666666667,317.333333333333,192.09,197.745
105,1804,1879,306.666666666667,317.333333333333,192.09,197.745
106,1752,1879,306.666666666667,317.333333333333,189.80625,197.745
107,1752,1879,306.666666666667,317.333333333333,189.80625,197.745
108,1752,1879,305,317.333333333333,189.80625,197.745
109,1752,1879,305,317.333333333333,189.80625,197.745
110,1752,1879,305,317.333333333333,189.80625,197.745
111,1752,1879,305,317.333333333333,189.80625,197.745
112,1752,1879,305,317.333333333333,189.80625,197.745
113,1752,1879,303.333333333333,317.333333333333,189.80625,197.745
114,1752,1879,303.333333333333,316.666666666667,189.80625,197.745
115,1752,1879,303.333333333333,316.666666666667,189.80625,197.745
116,1752,1879,303.333333333333,316.666666666667,189.80625,197.745
117,1752,1879,303.333333333333,316.666666666667,189.80625,197.745
118,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
119,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
120,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
121,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
122,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
123,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
124,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
125,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
126,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
127,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
128,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
129,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
130,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
131,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
132,1752,1879,303.333333333333,316.333333333333,189.80625,197.745
133,1752,1879,303.333333333333,316.333333333333,189.80625,197.40875
134,1752,1879,303.333333333333,316.333333333333,189.80625,197.40875
135,1752,1879,303.333333333333,316.333333333333,189.5675,197.40875
136,1752,1879,303.333333333333,316.333333333333,189.5675,197.40875
137,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
138,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
139,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
140,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
141,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
142,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
143,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
144,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
145,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
146,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
147,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
148,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
149,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
150,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
151,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
152,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
153,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
154,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
155,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
156,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
157,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
158,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
159,1752,1879,303.333333333333,316.333333333333,188.1,197.40875
160,1750,1879,303.333333333333,316.333333333333,187.11375,197.40875
161,1750,1879,303.333333333333,316.333333333333,187.11375,197.40875
162,1750,1879,303.333333333333,316.333333333333,187.11375,197.40875
163,1750,1879,303.333333333333,316.333333333333,187.11375,197.40875
164,1750,1877,303.333333333333,316.333333333333,187.11375,197.40875
165,1750,1877,303.333333333333,316.333333333333,187.11375,197.40875
166,1750,1877,303.333333333333,316.333333333333,187.11375,197.40875
167,1750,1877,303.333333333333,316.333333333333,187.11375,197.40875
168,1750,1877,303.333333333333,316.333333333333,187.11375,197.40875
169,1750,1877,303.333333333333,316.333333333333,187.11375,197.40875
170,1747,1877,303.333333333333,316.333333333333,187.11375,197.40875
171,1747,1877,303.333333333333,316.333333333333,187.11375,197.40875
172,1747,1877,303.333333333333,316.333333333333,187.11375,197.40875
173,1747,1877,303.333333333333,316.333333333333,186.94375,197.40875
174,1747,1877,303.333333333333,316.333333333333,186.94375,197.40875
175,1747,1877,303.333333333333,316.333333333333,186.94375,197.40875
176,1747,1877,303.333333333333,316.333333333333,186.94375,197.40875
177,1747,1877,303.333333333333,316.333333333333,186.94375,197.40875
178,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
179,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
180,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
181,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
182,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
183,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
184,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
185,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
186,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
187,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
188,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
189,1745,1877,303.333333333333,316.333333333333,186.79,197.40875
190,1740,1877,292,316.333333333333,186.79,197.40875
191,1740,1877,292,316.333333333333,186.79,197.40875
192,1740,1877,292,316.333333333333,186.79,197.40875
193,1740,1877,292,316.333333333333,186.79,197.40875
194,1740,1877,292,316.333333333333,185.9075,197.40875
195,1740,1877,292,316.333333333333,185.9075,197.40875
196,1740,1877,292,316.333333333333,185.9075,197.40875
197,1740,1877,292,316.333333333333,185.9075,197.40875
198,1740,1877,292,314,185.9075,197.40875
199,1740,1877,292,314,185.9075,197.40875
200,1740,1877,292,314,185.9075,197.40875
201,1740,1877,292,314,185.9075,197.40875
202,1740,1865,292,314,185.9075,197.40875
203,1740,1865,292,314,185.9075,197.40875
204,1740,1865,292,314,185.9075,197.12
205,1740,1865,292,314,185.9075,197.12
206,1740,1865,292,314,185.9075,197.12
207,1740,1863,292,314,185.9075,197.12
208,1740,1863,292,314,185.9075,196.8325
209,1740,1863,292,314,185.9075,196.8325
